time;SM_generator_cePu;SM_generator_PePu;SM_generator_cmPu;SM_generator_PmPu;SM_generator_ufPu;SM_generator_efdPu;SM_generator_omegaPu;SM_generator_theta;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_PGen;SM_generator_QGen;SM_generator_UPu;SM_generator_IStatorPu;SM_generator_IRotorPu;SM_generator_UStatorPu;SM_generator_QStatorPu;SM_generator_thetaInternal;
1.066565;0.017535;0.017682;0.895511;0.903000;0.003062;7.000000;1.008363;1.311532;0.000000;19.607404;0.000000;1960.740405;0.363799;53.896202;4.540037;0.363796;19.607404;0.255644;
1.070000;0.017475;0.017628;0.895129;0.903000;0.003062;7.000000;1.008794;1.320788;0.000000;19.548289;0.000000;1954.828940;0.363251;53.814895;4.551965;0.363248;19.548289;0.249394;
1.070000;0.814475;0.821638;0.895129;0.903000;0.003062;7.000000;1.008794;1.320788;18.169652;5.597831;1816.965248;559.783117;0.831174;22.874162;3.272326;0.831174;5.597831;0.530789;
1.070001;0.814482;0.821645;0.895129;0.903000;0.003062;7.000000;1.008794;1.320790;18.169807;5.598079;1816.980662;559.807943;0.831181;22.874232;3.272265;0.831181;5.598079;0.530792;
1.070002;0.814486;0.821648;0.895129;0.903000;0.003062;7.000000;1.008794;1.320793;18.169890;5.598217;1816.988967;559.821679;0.831186;22.874263;3.272237;0.831186;5.598217;0.530795;
1.070004;0.814493;0.821656;0.895129;0.903000;0.003062;7.000000;1.008794;1.320799;18.170051;5.598485;1817.005146;559.848481;0.831194;22.874324;3.272184;0.831194;5.598485;0.530801;
1.070008;0.814508;0.821671;0.895129;0.903000;0.003062;7.000000;1.008794;1.320810;18.170388;5.599041;1817.038806;559.904115;0.831210;22.874452;3.272072;0.831210;5.599041;0.530814;
1.070016;0.814538;0.821701;0.895129;0.903000;0.003062;7.000000;1.008794;1.320832;18.171052;5.600140;1817.105249;560.014014;0.831243;22.874703;3.271852;0.831243;5.600140;0.530839;
1.070032;0.814597;0.821761;0.895128;0.903000;0.003062;7.000000;1.008794;1.320876;18.172381;5.602338;1817.238105;560.233779;0.831308;22.875206;3.271413;0.831308;5.602338;0.530889;
1.070064;0.814716;0.821881;0.895128;0.903000;0.003062;7.000000;1.008795;1.320964;18.175037;5.606732;1817.503707;560.673163;0.831439;22.876212;3.270535;0.831439;5.606732;0.530989;
1.070128;0.814953;0.822121;0.895127;0.903000;0.003062;7.000000;1.008795;1.321141;18.180345;5.615514;1818.034465;561.551358;0.831701;22.878229;3.268782;0.831701;5.615514;0.531188;
1.070256;0.815426;0.822599;0.895126;0.903000;0.003062;7.000000;1.008797;1.321495;18.190942;5.633055;1819.094204;563.305455;0.832223;22.882280;3.265291;0.832223;5.633055;0.531587;
1.070512;0.816369;0.823553;0.895124;0.903000;0.003062;7.000000;1.008800;1.322203;18.212066;5.668045;1821.206633;566.804493;0.833260;22.890447;3.258367;0.833260;5.668045;0.532381;
1.071024;0.818243;0.825448;0.895118;0.903000;0.003062;7.000000;1.008805;1.323619;18.254037;5.737661;1825.403715;573.766120;0.835313;22.907037;3.244749;0.835313;5.737661;0.533956;
1.072048;0.821944;0.829190;0.895109;0.903000;0.003062;7.000000;1.008816;1.326453;18.336901;5.875449;1833.690074;587.544947;0.839328;22.941216;3.218407;0.839328;5.875449;0.537059;
1.074096;0.829165;0.836493;0.895091;0.903000;0.003062;7.000000;1.008837;1.332132;18.498564;6.145361;1849.856416;614.536077;0.847014;23.013329;3.169125;0.847014;6.145361;0.543079;
1.076144;0.836159;0.843563;0.895074;0.903000;0.003062;7.000000;1.008855;1.337823;18.655055;6.407620;1865.505539;640.761982;0.854260;23.089950;3.124160;0.854260;6.407620;0.548865;
1.078192;0.842940;0.850418;0.895060;0.903000;0.003062;7.000000;1.008871;1.343525;18.806739;6.662301;1880.673877;666.230091;0.861089;23.170582;3.083217;0.861089;6.662301;0.554430;
1.080240;0.849526;0.857074;0.895047;0.903000;0.003062;7.000000;1.008886;1.349237;18.953972;6.909552;1895.397157;690.955193;0.867525;23.254802;3.046014;0.867525;6.909552;0.559787;
1.082288;0.855930;0.863546;0.895036;0.903000;0.003062;7.000000;1.008898;1.354958;19.097085;7.149556;1909.708501;714.955623;0.873590;23.342236;3.012282;0.873590;7.149556;0.564947;
1.084336;0.862166;0.869846;0.895027;0.903000;0.003062;7.000000;1.008909;1.360686;19.236384;7.382521;1923.638431;738.252077;0.879305;23.432558;2.981772;0.879305;7.382521;0.569921;
1.086384;0.868246;0.875988;0.895019;0.903000;0.003062;7.000000;1.008917;1.366420;19.372149;7.608667;1937.214868;760.866747;0.884691;23.525481;2.954250;0.884691;7.608667;0.574718;
1.088432;0.874182;0.881983;0.895013;0.903000;0.003062;7.000000;1.008924;1.372160;19.504633;7.828228;1950.463273;782.822799;0.889766;23.620749;2.929503;0.889766;7.828228;0.579347;
1.090480;0.879984;0.887842;0.895008;0.903000;0.003062;7.000000;1.008930;1.377903;19.634068;8.041440;1963.406833;804.143990;0.894548;23.718138;2.907328;0.894548;8.041440;0.583815;
1.092528;0.885661;0.893573;0.895005;0.903000;0.003062;7.000000;1.008933;1.383649;19.760666;8.248544;1976.066640;824.854366;0.899052;23.817449;2.887540;0.899053;8.248544;0.588130;
1.096624;0.896694;0.904707;0.895003;0.903000;0.003062;7.000000;1.008935;1.395144;20.006508;8.646165;2000.650785;864.616532;0.907312;24.021369;2.854247;0.907312;8.646165;0.596330;
1.100310;0.906272;0.914367;0.895006;0.903000;0.003062;7.000000;1.008932;1.405489;20.219742;8.985446;2021.974174;898.544633;0.913942;24.209825;2.830861;0.913942;8.985446;0.603252;
1.103997;0.915557;0.923727;0.895014;0.903000;0.003062;7.000000;1.008924;1.415827;20.426269;9.308628;2042.626853;930.862762;0.919889;24.402227;2.812866;0.919889;9.308628;0.609772;
1.107683;0.924574;0.932813;0.895025;0.903000;0.003062;7.000000;1.008911;1.426152;20.626682;9.616825;2062.668168;961.682469;0.925214;24.597944;2.799608;0.925214;9.616825;0.615920;
1.111369;0.933350;0.941650;0.895041;0.903000;0.003062;7.000000;1.008893;1.436459;20.821542;9.911246;2082.154177;991.124586;0.929976;24.796470;2.790487;0.929976;9.911246;0.621720;
1.115056;0.941905;0.950260;0.895061;0.903000;0.003062;7.000000;1.008870;1.446743;21.011324;10.193039;2101.132375;1019.303881;0.934227;24.997381;2.784972;0.934228;10.193039;0.627195;
1.118742;0.950255;0.958659;0.895085;0.903000;0.003062;7.000000;1.008844;1.456999;21.196412;10.463260;2119.641184;1046.325980;0.938015;25.200298;2.782598;0.938016;10.463260;0.632366;
1.122429;0.958416;0.966862;0.895112;0.903000;0.003062;7.000000;1.008812;1.467221;21.377121;10.722886;2137.712128;1072.288583;0.941383;25.404887;2.782956;0.941383;10.722886;0.637253;
1.126115;0.966398;0.974880;0.895144;0.903000;0.003062;7.000000;1.008777;1.477405;21.553710;10.972817;2155.371028;1097.281681;0.944368;25.610846;2.785686;0.944368;10.972817;0.641872;
1.133488;0.981892;0.990428;0.895217;0.903000;0.003062;7.000000;1.008694;1.497631;21.895974;11.448261;2189.597363;1144.826142;0.949365;26.026064;2.796745;0.949365;11.448261;0.650380;
1.140861;0.996750;1.005317;0.895305;0.903000;0.003062;7.000000;1.008595;1.517646;22.223542;11.893572;2222.354249;1189.357166;0.953204;26.443448;2.814029;0.953206;11.893572;0.657997;
1.148233;1.011003;1.019577;0.895407;0.903000;0.003062;7.000000;1.008481;1.537413;22.537118;12.313188;2253.711810;1231.318759;0.956073;26.861367;2.836013;0.956077;12.313188;0.664816;
1.155606;1.024676;1.033234;0.895521;0.903000;0.003062;7.000000;1.008352;1.556899;22.837269;12.711055;2283.726894;1271.105478;0.958134;27.278440;2.861461;0.958140;12.711055;0.670920;
1.162979;1.037781;1.046301;0.895648;0.903000;0.003062;7.000000;1.008209;1.576071;23.124265;13.090267;2312.426472;1309.026664;0.959522;27.693246;2.889395;0.959529;13.090267;0.676381;
1.170352;1.050325;1.058784;0.895786;0.903000;0.003062;7.000000;1.008053;1.594897;23.398300;13.453349;2339.829980;1345.334874;0.960352;28.104518;2.919055;0.960360;13.453349;0.681262;
1.177725;1.062314;1.070690;0.895936;0.903000;0.003062;7.000000;1.007884;1.613347;23.659513;13.802306;2365.951325;1380.230582;0.960720;28.511086;2.949851;0.960728;13.802306;0.685616;
1.185097;1.073752;1.082024;0.896097;0.903000;0.003062;7.000000;1.007703;1.631392;23.908029;14.138713;2390.802886;1413.871265;0.960707;28.911879;2.981324;0.960715;14.138713;0.689491;
1.199843;1.095044;1.103047;0.896449;0.903000;0.003062;7.000000;1.007308;1.666127;24.368505;14.780752;2436.850549;1478.075244;0.959881;29.692003;3.044654;0.959881;14.780752;0.696002;
1.214589;1.114170;1.121826;0.896838;0.903000;0.003062;7.000000;1.006871;1.698924;24.779430;15.382180;2477.942984;1538.217989;0.958215;30.437411;3.107415;0.958226;15.382180;0.701031;
1.229334;1.131253;1.138489;0.897261;0.903000;0.003062;7.000000;1.006397;1.729611;25.143580;15.947623;2514.358018;1594.762303;0.956046;31.143476;3.168379;0.956069;15.947623;0.704790;
1.244080;1.146448;1.153200;0.897714;0.903000;0.003062;7.000000;1.005889;1.758028;25.464585;16.480347;2546.458538;1648.034710;0.953652;31.806455;3.226704;0.953680;16.480347;0.707459;
1.258825;1.159909;1.166118;0.898193;0.903000;0.003062;7.000000;1.005352;1.784030;25.746059;16.981386;2574.605930;1698.138577;0.951245;32.422755;3.281826;0.951275;16.981386;0.709184;
1.273571;1.171816;1.177429;0.898696;0.903000;0.003062;7.000000;1.004790;1.807491;25.992182;17.451292;2599.218187;1745.129182;0.948999;32.989699;3.333375;0.949029;17.451292;0.710093;
1.288317;1.182360;1.187332;0.899219;0.903000;0.003062;7.000000;1.004205;1.828297;26.207375;17.890212;2620.737451;1789.021231;0.947060;33.505245;3.381115;0.947087;17.890212;0.710293;
1.303062;1.191734;1.196024;0.899761;0.903000;0.003062;7.000000;1.003600;1.846350;26.396107;18.298079;2639.610669;1829.807943;0.945545;33.967848;3.424888;0.945569;18.298079;0.709878;
1.332553;1.207792;1.210619;0.900891;0.903000;0.003062;7.000000;1.002341;1.873763;26.712762;19.022070;2671.276216;1902.206966;0.944279;34.728558;3.500066;0.944279;19.022070;0.707571;
1.362045;1.221157;1.222409;0.902075;0.903000;0.003062;7.000000;1.001025;1.889235;26.969688;19.616820;2696.968790;1961.682043;0.945685;35.264840;3.558450;0.945695;19.616820;0.703640;
1.391536;1.232852;1.232435;0.903306;0.903000;0.003062;7.000000;0.999661;1.892299;27.189354;20.083026;2718.935376;2008.302571;0.950249;35.571926;3.599762;0.950268;20.083026;0.698478;
1.421027;1.243272;1.241103;0.904579;0.903000;0.003062;7.000000;0.998255;1.882543;27.380905;20.419065;2738.090479;2041.906501;0.958310;35.642217;3.623642;0.958326;20.419065;0.692315;
1.450518;1.252104;1.248115;0.905887;0.903000;0.003062;7.000000;0.996814;1.859614;27.537820;20.621927;2753.782028;2062.192718;0.970060;35.465266;3.629613;0.970065;20.621927;0.685206;
1.478853;1.258071;1.252291;0.907168;0.903000;0.003062;7.000000;0.995406;1.824916;27.633860;20.688302;2763.385994;2068.830222;0.984872;35.050323;3.617953;0.984869;20.688302;0.677367;
1.478853;1.258032;1.252253;0.907168;0.903000;0.003062;7.000001;0.995406;1.824916;27.633991;20.688531;2763.399051;2068.853065;0.984880;35.050281;3.617988;0.984880;20.688531;0.677372;
1.478854;1.258032;1.252253;0.907168;0.903000;0.003062;6.999898;0.995406;1.824914;27.633993;20.688531;2763.399257;2068.853077;0.984881;35.050262;3.617987;0.984881;20.688531;0.677372;
1.478855;1.258033;1.252253;0.907168;0.903000;0.003062;6.999794;0.995406;1.824913;27.633995;20.688531;2763.399463;2068.853090;0.984881;35.050243;3.617986;0.984881;20.688531;0.677372;
1.478857;1.258033;1.252253;0.907168;0.903000;0.003062;6.999587;0.995406;1.824910;27.633999;20.688531;2763.399875;2068.853114;0.984882;35.050205;3.617985;0.984882;20.688531;0.677371;
1.478861;1.258033;1.252253;0.907168;0.903000;0.003062;6.999172;0.995405;1.824904;27.634007;20.688532;2763.400698;2068.853162;0.984885;35.050129;3.617982;0.984885;20.688532;0.677370;
1.478869;1.258035;1.252254;0.907169;0.903000;0.003061;6.998342;0.995405;1.824892;27.634023;20.688533;2763.402343;2068.853257;0.984889;35.049977;3.617976;0.984889;20.688533;0.677367;
1.478885;1.258037;1.252255;0.907170;0.903000;0.003060;6.996683;0.995404;1.824869;27.634056;20.688534;2763.405627;2068.853436;0.984899;35.049674;3.617965;0.984899;20.688534;0.677363;
1.478917;1.258042;1.252258;0.907171;0.903000;0.003059;6.993364;0.995403;1.824823;27.634122;20.688538;2763.412177;2068.853760;0.984917;35.049065;3.617942;0.984917;20.688538;0.677353;
1.478981;1.258051;1.252263;0.907174;0.903000;0.003056;6.986723;0.995399;1.824731;27.634252;20.688543;2763.425194;2068.854265;0.984955;35.047847;3.617896;0.984955;20.688543;0.677334;
1.479109;1.258070;1.252274;0.907180;0.903000;0.003050;6.973430;0.995393;1.824546;27.634509;20.688547;2763.450907;2068.854705;0.985029;35.045405;3.617802;0.985029;20.688547;0.677297;
1.479365;1.258107;1.252294;0.907192;0.903000;0.003039;6.946804;0.995380;1.824175;27.635010;20.688533;2763.501036;2068.853294;0.985178;35.040496;3.617609;0.985178;20.688533;0.677221;
1.479877;1.258178;1.252333;0.907215;0.903000;0.003015;6.893390;0.995354;1.823429;27.635961;20.688412;2763.596056;2068.841235;0.985477;35.030584;3.617205;0.985477;20.688412;0.677070;
1.480901;1.258310;1.252400;0.907262;0.903000;0.002968;6.785947;0.995303;1.821927;27.637648;20.687796;2763.764780;2068.779623;0.986074;35.010371;3.616316;0.986074;20.687796;0.676771;
1.482949;1.258535;1.252495;0.907355;0.903000;0.002873;6.568811;0.995200;1.818872;27.640141;20.685023;2764.014076;2068.502285;0.987268;34.968375;3.614228;0.987268;20.685023;0.676178;
