time;Load_load_PPu;Load_load_QPu;Load_load_zP;Load_load_zQ;Load_load_zPRaw;Load_load_zQRaw;
3.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
3.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
4.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
5.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
6.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
7.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
8.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.100000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.200000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.300000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.400000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.500000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.600000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.700000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.800000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
9.900000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
10.000000;0.525088;0.165436;1.000000;1.000000;1.000000;1.000000;
10.000000;0.503837;0.152316;1.000000;1.000000;1.000000;1.000000;
10.100000;0.503842;0.152319;1.000045;1.000088;1.000045;1.000088;
10.200000;0.503853;0.152325;1.000090;1.000176;1.000090;1.000176;
10.300000;0.503864;0.152331;1.000135;1.000264;1.000135;1.000264;
10.400000;0.503874;0.152338;1.000180;1.000352;1.000180;1.000352;
10.500000;0.503885;0.152344;1.000225;1.000440;1.000225;1.000440;
10.600000;0.503896;0.152350;1.000269;1.000528;1.000269;1.000528;
10.700000;0.503906;0.152356;1.000314;1.000616;1.000314;1.000616;
10.800000;0.503917;0.152362;1.000359;1.000704;1.000359;1.000704;
10.900000;0.503927;0.152368;1.000404;1.000791;1.000404;1.000791;
11.000000;0.503938;0.152374;1.000449;1.000879;1.000449;1.000879;
11.100000;0.503949;0.152381;1.000493;1.000967;1.000493;1.000967;
11.200000;0.503959;0.152387;1.000538;1.001054;1.000538;1.001054;
11.300000;0.503970;0.152393;1.000583;1.001142;1.000583;1.001142;
11.400000;0.503980;0.152399;1.000627;1.001230;1.000627;1.001230;
11.500000;0.503991;0.152405;1.000672;1.001317;1.000672;1.001317;
11.600000;0.504001;0.152411;1.000717;1.001405;1.000717;1.001405;
11.700000;0.504012;0.152417;1.000761;1.001492;1.000761;1.001492;
11.800000;0.504023;0.152423;1.000806;1.001579;1.000806;1.001579;
11.900000;0.504033;0.152429;1.000850;1.001667;1.000850;1.001667;
12.000000;0.504044;0.152436;1.000895;1.001754;1.000895;1.001754;
12.100000;0.504054;0.152442;1.000939;1.001841;1.000939;1.001841;
12.200000;0.504065;0.152448;1.000984;1.001929;1.000984;1.001929;
12.300000;0.504075;0.152454;1.001028;1.002016;1.001028;1.002016;
12.400000;0.504086;0.152460;1.001073;1.002103;1.001073;1.002103;
12.500000;0.504096;0.152466;1.001117;1.002190;1.001117;1.002190;
12.600000;0.504107;0.152472;1.001162;1.002277;1.001162;1.002277;
12.700000;0.504117;0.152478;1.001206;1.002364;1.001206;1.002364;
12.800000;0.504128;0.152484;1.001250;1.002451;1.001250;1.002451;
12.900000;0.504138;0.152490;1.001295;1.002538;1.001295;1.002538;
13.000000;0.504149;0.152496;1.001339;1.002625;1.001339;1.002625;
13.100000;0.504159;0.152502;1.001383;1.002712;1.001383;1.002712;
13.200000;0.504170;0.152508;1.001428;1.002799;1.001428;1.002799;
13.300000;0.504180;0.152515;1.001472;1.002885;1.001472;1.002885;
13.400000;0.504191;0.152521;1.001516;1.002972;1.001516;1.002972;
13.500000;0.504201;0.152527;1.001560;1.003059;1.001560;1.003059;
13.600000;0.504211;0.152533;1.001604;1.003146;1.001604;1.003146;
13.700000;0.504222;0.152539;1.001648;1.003232;1.001648;1.003232;
13.800000;0.504232;0.152545;1.001693;1.003319;1.001693;1.003319;
13.900000;0.504243;0.152551;1.001737;1.003405;1.001737;1.003405;
14.000000;0.504253;0.152557;1.001781;1.003492;1.001781;1.003492;
14.100000;0.504264;0.152563;1.001825;1.003578;1.001825;1.003578;
14.200000;0.504274;0.152569;1.001869;1.003665;1.001869;1.003665;
14.300000;0.504284;0.152575;1.001913;1.003751;1.001913;1.003751;
14.400000;0.504295;0.152581;1.001957;1.003837;1.001957;1.003837;
14.500000;0.504305;0.152587;1.002001;1.003924;1.002001;1.003924;
14.600000;0.504315;0.152593;1.002045;1.004010;1.002045;1.004010;
14.700000;0.504326;0.152599;1.002089;1.004096;1.002089;1.004096;
14.800000;0.504336;0.152605;1.002133;1.004182;1.002133;1.004182;
14.900000;0.504347;0.152611;1.002177;1.004269;1.002177;1.004269;
15.000000;0.504357;0.152617;1.002220;1.004355;1.002220;1.004355;
15.100000;0.504367;0.152623;1.002264;1.004441;1.002264;1.004441;
15.200000;0.504378;0.152629;1.002308;1.004527;1.002308;1.004527;
15.300000;0.504388;0.152635;1.002352;1.004613;1.002352;1.004613;
15.400000;0.504398;0.152641;1.002396;1.004699;1.002396;1.004699;
15.500000;0.504409;0.152647;1.002440;1.004784;1.002440;1.004784;
15.600000;0.504419;0.152653;1.002483;1.004870;1.002483;1.004870;
15.700000;0.504429;0.152659;1.002527;1.004956;1.002527;1.004956;
15.800000;0.504440;0.152665;1.002571;1.005042;1.002571;1.005042;
15.900000;0.504450;0.152671;1.002614;1.005128;1.002614;1.005128;
16.000000;0.504460;0.152677;1.002658;1.005213;1.002658;1.005213;
16.100000;0.504470;0.152682;1.002702;1.005299;1.002702;1.005299;
16.200000;0.504481;0.152688;1.002745;1.005385;1.002745;1.005385;
16.300000;0.504491;0.152694;1.002789;1.005470;1.002789;1.005470;
16.400000;0.504501;0.152700;1.002832;1.005556;1.002832;1.005556;
16.500000;0.504511;0.152706;1.002876;1.005641;1.002876;1.005641;
16.600000;0.504522;0.152712;1.002919;1.005727;1.002919;1.005727;
16.700000;0.504532;0.152718;1.002963;1.005812;1.002963;1.005812;
16.800000;0.504542;0.152724;1.003006;1.005897;1.003006;1.005897;
16.900000;0.504552;0.152730;1.003050;1.005983;1.003050;1.005983;
17.000000;0.504563;0.152736;1.003093;1.006068;1.003093;1.006068;
17.100000;0.504573;0.152742;1.003137;1.006153;1.003137;1.006153;
17.200000;0.504583;0.152748;1.003180;1.006239;1.003180;1.006239;
17.300000;0.504593;0.152754;1.003223;1.006324;1.003223;1.006324;
17.400000;0.504604;0.152759;1.003267;1.006409;1.003267;1.006409;
17.500000;0.504614;0.152765;1.003310;1.006494;1.003310;1.006494;
17.600000;0.504624;0.152771;1.003353;1.006579;1.003353;1.006579;
17.700000;0.504634;0.152777;1.003397;1.006664;1.003397;1.006664;
17.800000;0.504644;0.152783;1.003440;1.006749;1.003440;1.006749;
17.900000;0.504654;0.152789;1.003483;1.006834;1.003483;1.006834;
18.000000;0.504665;0.152795;1.003526;1.006919;1.003526;1.006919;
18.100000;0.504675;0.152801;1.003570;1.007004;1.003570;1.007004;
18.200000;0.504685;0.152807;1.003613;1.007089;1.003613;1.007089;
18.300000;0.504695;0.152812;1.003656;1.007173;1.003656;1.007173;
18.400000;0.504705;0.152818;1.003699;1.007258;1.003699;1.007258;
18.500000;0.504715;0.152824;1.003742;1.007343;1.003742;1.007343;
18.600000;0.504726;0.152830;1.003785;1.007428;1.003785;1.007428;
18.700000;0.504736;0.152836;1.003828;1.007512;1.003828;1.007512;
18.800000;0.504746;0.152842;1.003871;1.007597;1.003871;1.007597;
18.900000;0.504756;0.152848;1.003914;1.007681;1.003914;1.007681;
19.000000;0.504766;0.152853;1.003957;1.007766;1.003957;1.007766;
19.100000;0.504776;0.152859;1.004000;1.007850;1.004000;1.007850;
19.200000;0.504786;0.152865;1.004043;1.007935;1.004043;1.007935;
19.300000;0.504796;0.152871;1.004086;1.008019;1.004086;1.008019;
19.400000;0.504806;0.152877;1.004129;1.008103;1.004129;1.008103;
19.500000;0.504816;0.152883;1.004172;1.008188;1.004172;1.008188;
19.600000;0.504827;0.152888;1.004215;1.008272;1.004215;1.008272;
19.700000;0.504837;0.152894;1.004258;1.008356;1.004258;1.008356;
19.800000;0.504847;0.152900;1.004301;1.008440;1.004301;1.008440;
19.900000;0.504857;0.152906;1.004343;1.008525;1.004343;1.008525;
20.000000;0.504867;0.152912;1.004386;1.008609;1.004386;1.008609;
20.100000;0.504877;0.152918;1.004429;1.008693;1.004429;1.008693;
20.200000;0.504887;0.152923;1.004472;1.008777;1.004472;1.008777;
20.300000;0.504897;0.152929;1.004514;1.008861;1.004514;1.008861;
20.400000;0.504907;0.152935;1.004557;1.008945;1.004557;1.008945;
20.500000;0.504917;0.152941;1.004600;1.009029;1.004600;1.009029;
20.600000;0.504927;0.152947;1.004643;1.009113;1.004643;1.009113;
20.700000;0.504937;0.152952;1.004685;1.009196;1.004685;1.009196;
20.800000;0.504947;0.152958;1.004728;1.009280;1.004728;1.009280;
20.900000;0.504957;0.152964;1.004770;1.009364;1.004770;1.009364;
21.000000;0.504967;0.152970;1.004813;1.009448;1.004813;1.009448;
21.100000;0.504977;0.152975;1.004856;1.009531;1.004856;1.009531;
21.200000;0.504987;0.152981;1.004898;1.009615;1.004898;1.009615;
21.300000;0.504997;0.152987;1.004941;1.009699;1.004941;1.009699;
21.400000;0.505007;0.152993;1.004983;1.009782;1.004983;1.009782;
21.500000;0.505017;0.152998;1.005026;1.009866;1.005026;1.009866;
21.600000;0.505027;0.153004;1.005068;1.009949;1.005068;1.009949;
21.700000;0.505037;0.153010;1.005110;1.010033;1.005110;1.010033;
21.800000;0.505047;0.153016;1.005153;1.010116;1.005153;1.010116;
21.900000;0.505057;0.153022;1.005195;1.010200;1.005195;1.010200;
22.000000;0.505067;0.153027;1.005238;1.010283;1.005238;1.010283;
22.100000;0.505076;0.153033;1.005280;1.010366;1.005280;1.010366;
22.200000;0.505086;0.153039;1.005322;1.010449;1.005322;1.010449;
22.300000;0.505096;0.153044;1.005365;1.010533;1.005365;1.010533;
22.400000;0.505106;0.153050;1.005407;1.010616;1.005407;1.010616;
22.500000;0.505116;0.153056;1.005449;1.010699;1.005449;1.010699;
22.600000;0.505126;0.153062;1.005491;1.010782;1.005491;1.010782;
22.700000;0.505136;0.153067;1.005534;1.010865;1.005534;1.010865;
22.800000;0.505146;0.153073;1.005576;1.010948;1.005576;1.010948;
22.900000;0.505156;0.153079;1.005618;1.011031;1.005618;1.011031;
23.000000;0.505166;0.153085;1.005660;1.011114;1.005660;1.011114;
23.100000;0.505175;0.153090;1.005702;1.011197;1.005702;1.011197;
23.200000;0.505185;0.153096;1.005744;1.011280;1.005744;1.011280;
23.300000;0.505195;0.153102;1.005786;1.011363;1.005786;1.011363;
23.400000;0.505205;0.153107;1.005829;1.011446;1.005829;1.011446;
23.500000;0.505215;0.153113;1.005871;1.011528;1.005871;1.011528;
23.600000;0.505225;0.153119;1.005913;1.011611;1.005913;1.011611;
23.700000;0.505235;0.153124;1.005955;1.011694;1.005955;1.011694;
23.800000;0.505244;0.153130;1.005997;1.011776;1.005997;1.011776;
23.900000;0.505254;0.153136;1.006039;1.011859;1.006039;1.011859;
24.000000;0.505264;0.153141;1.006081;1.011942;1.006081;1.011942;
24.100000;0.505274;0.153147;1.006122;1.012024;1.006122;1.012024;
24.200000;0.505284;0.153153;1.006164;1.012107;1.006164;1.012107;
24.300000;0.505293;0.153158;1.006206;1.012189;1.006206;1.012189;
24.400000;0.505303;0.153164;1.006248;1.012272;1.006248;1.012272;
24.500000;0.505313;0.153170;1.006290;1.012354;1.006290;1.012354;
24.600000;0.505323;0.153175;1.006332;1.012436;1.006332;1.012436;
24.700000;0.505333;0.153181;1.006374;1.012519;1.006374;1.012519;
24.800000;0.505342;0.153187;1.006415;1.012601;1.006415;1.012601;
24.900000;0.505352;0.153192;1.006457;1.012683;1.006457;1.012683;
25.000000;0.505362;0.153198;1.006499;1.012765;1.006499;1.012765;
25.100000;0.505372;0.153204;1.006541;1.012847;1.006541;1.012847;
25.200000;0.505381;0.153209;1.006582;1.012930;1.006582;1.012930;
25.300000;0.505391;0.153215;1.006624;1.013012;1.006624;1.013012;
25.400000;0.505401;0.153221;1.006666;1.013094;1.006666;1.013094;
25.500000;0.505411;0.153226;1.006707;1.013176;1.006707;1.013176;
25.600000;0.505420;0.153232;1.006749;1.013258;1.006749;1.013258;
25.700000;0.505430;0.153237;1.006790;1.013340;1.006790;1.013340;
25.800000;0.505440;0.153243;1.006832;1.013421;1.006832;1.013421;
25.900000;0.505449;0.153249;1.006874;1.013503;1.006874;1.013503;
26.000000;0.505459;0.153254;1.006915;1.013585;1.006915;1.013585;
26.100000;0.505469;0.153260;1.006957;1.013667;1.006957;1.013667;
26.200000;0.505478;0.153265;1.006998;1.013749;1.006998;1.013749;
26.300000;0.505488;0.153271;1.007040;1.013830;1.007040;1.013830;
26.400000;0.505498;0.153277;1.007081;1.013912;1.007081;1.013912;
26.500000;0.505508;0.153282;1.007123;1.013994;1.007123;1.013994;
26.600000;0.505517;0.153288;1.007164;1.014075;1.007164;1.014075;
26.700000;0.505527;0.153293;1.007205;1.014157;1.007205;1.014157;
26.800000;0.505537;0.153299;1.007247;1.014238;1.007247;1.014238;
26.900000;0.505546;0.153305;1.007288;1.014320;1.007288;1.014320;
27.000000;0.505556;0.153310;1.007329;1.014401;1.007329;1.014401;
27.100000;0.505565;0.153316;1.007371;1.014483;1.007371;1.014483;
27.200000;0.505575;0.153321;1.007412;1.014564;1.007412;1.014564;
27.300000;0.505585;0.153327;1.007453;1.014645;1.007453;1.014645;
27.400000;0.505594;0.153332;1.007494;1.014727;1.007494;1.014727;
27.500000;0.505604;0.153338;1.007536;1.014808;1.007536;1.014808;
27.600000;0.505614;0.153344;1.007577;1.014889;1.007577;1.014889;
27.700000;0.505623;0.153349;1.007618;1.014970;1.007618;1.014970;
27.800000;0.505633;0.153355;1.007659;1.015051;1.007659;1.015051;
27.900000;0.505642;0.153360;1.007700;1.015132;1.007700;1.015132;
28.000000;0.505652;0.153366;1.007742;1.015214;1.007742;1.015214;
28.100000;0.505662;0.153371;1.007783;1.015295;1.007783;1.015295;
28.200000;0.505671;0.153377;1.007824;1.015376;1.007824;1.015376;
28.300000;0.505681;0.153382;1.007865;1.015457;1.007865;1.015457;
28.400000;0.505690;0.153388;1.007906;1.015537;1.007906;1.015537;
28.500000;0.505700;0.153393;1.007947;1.015618;1.007947;1.015618;
28.600000;0.505709;0.153399;1.007988;1.015699;1.007988;1.015699;
28.700000;0.505719;0.153404;1.008029;1.015780;1.008029;1.015780;
28.800000;0.505728;0.153410;1.008070;1.015861;1.008070;1.015861;
28.900000;0.505738;0.153416;1.008111;1.015941;1.008111;1.015941;
29.000000;0.505748;0.153421;1.008152;1.016022;1.008152;1.016022;
29.100000;0.505757;0.153427;1.008193;1.016103;1.008193;1.016103;
29.200000;0.505767;0.153432;1.008234;1.016183;1.008234;1.016183;
29.300000;0.505776;0.153438;1.008274;1.016264;1.008274;1.016264;
29.400000;0.505786;0.153443;1.008315;1.016345;1.008315;1.016345;
29.500000;0.505795;0.153449;1.008356;1.016425;1.008356;1.016425;
29.600000;0.505805;0.153454;1.008397;1.016506;1.008397;1.016506;
29.700000;0.505814;0.153460;1.008438;1.016586;1.008438;1.016586;
29.800000;0.505824;0.153465;1.008478;1.016666;1.008478;1.016666;
29.900000;0.505833;0.153471;1.008519;1.016747;1.008519;1.016747;
30.000000;0.505843;0.153476;1.008560;1.016827;1.008560;1.016827;
30.100000;0.505852;0.153481;1.008601;1.016907;1.008601;1.016907;
30.200000;0.505861;0.153487;1.008641;1.016988;1.008641;1.016988;
30.300000;0.505871;0.153492;1.008682;1.017068;1.008682;1.017068;
30.400000;0.505880;0.153498;1.008723;1.017148;1.008723;1.017148;
30.500000;0.505890;0.153503;1.008763;1.017228;1.008763;1.017228;
30.600000;0.505899;0.153509;1.008804;1.017308;1.008804;1.017308;
30.700000;0.505909;0.153514;1.008844;1.017388;1.008844;1.017388;
30.800000;0.505918;0.153520;1.008885;1.017468;1.008885;1.017468;
30.900000;0.505928;0.153525;1.008925;1.017548;1.008925;1.017548;
31.000000;0.505937;0.153531;1.008966;1.017628;1.008966;1.017628;
31.100000;0.505946;0.153536;1.009007;1.017708;1.009007;1.017708;
31.200000;0.505956;0.153542;1.009047;1.017788;1.009047;1.017788;
31.300000;0.505965;0.153547;1.009087;1.017868;1.009087;1.017868;
31.400000;0.505975;0.153552;1.009128;1.017948;1.009128;1.017948;
31.500000;0.505984;0.153558;1.009168;1.018028;1.009168;1.018028;
31.600000;0.505993;0.153563;1.009209;1.018107;1.009209;1.018107;
31.700000;0.506003;0.153569;1.009249;1.018187;1.009249;1.018187;
31.800000;0.506012;0.153574;1.009289;1.018267;1.009289;1.018267;
31.900000;0.506022;0.153580;1.009330;1.018346;1.009330;1.018346;
32.000000;0.506031;0.153585;1.009370;1.018426;1.009370;1.018426;
32.100000;0.506040;0.153590;1.009410;1.018505;1.009410;1.018505;
32.200000;0.506050;0.153596;1.009451;1.018585;1.009451;1.018585;
32.300000;0.506059;0.153601;1.009491;1.018664;1.009491;1.018664;
32.400000;0.506068;0.153607;1.009531;1.018744;1.009531;1.018744;
32.500000;0.506078;0.153612;1.009571;1.018823;1.009571;1.018823;
32.600000;0.506087;0.153617;1.009612;1.018903;1.009612;1.018903;
32.700000;0.506096;0.153623;1.009652;1.018982;1.009652;1.018982;
32.800000;0.506106;0.153628;1.009692;1.019061;1.009692;1.019061;
32.900000;0.506115;0.153634;1.009732;1.019141;1.009732;1.019141;
33.000000;0.506124;0.153639;1.009772;1.019220;1.009772;1.019220;
33.100000;0.506134;0.153644;1.009812;1.019299;1.009812;1.019299;
33.200000;0.506143;0.153650;1.009853;1.019378;1.009853;1.019378;
33.300000;0.506152;0.153655;1.009893;1.019457;1.009893;1.019457;
33.400000;0.506161;0.153660;1.009933;1.019536;1.009933;1.019536;
33.500000;0.506171;0.153666;1.009973;1.019615;1.009973;1.019615;
33.600000;0.506180;0.153671;1.010013;1.019695;1.010013;1.019695;
33.700000;0.506189;0.153677;1.010053;1.019773;1.010053;1.019773;
33.800000;0.506199;0.153682;1.010093;1.019852;1.010093;1.019852;
33.900000;0.506208;0.153687;1.010133;1.019931;1.010133;1.019931;
34.000000;0.506217;0.153693;1.010173;1.020010;1.010173;1.020010;
34.000000;0.506217;0.153691;1.010173;1.020000;1.010173;1.020010;
34.100000;0.506227;0.153697;1.010212;1.020079;1.010212;1.020089;
34.200000;0.506239;0.153692;1.010252;1.020079;1.010252;1.020168;
34.300000;0.506251;0.153687;1.010292;1.020079;1.010292;1.020247;
34.400000;0.506262;0.153682;1.010332;1.020079;1.010332;1.020325;
34.500000;0.506274;0.153677;1.010372;1.020079;1.010372;1.020404;
34.600000;0.506286;0.153672;1.010412;1.020079;1.010412;1.020483;
34.700000;0.506298;0.153667;1.010451;1.020079;1.010451;1.020561;
34.800000;0.506310;0.153662;1.010491;1.020079;1.010491;1.020640;
34.900000;0.506322;0.153657;1.010531;1.020078;1.010531;1.020718;
35.000000;0.506334;0.153652;1.010571;1.020078;1.010571;1.020796;
35.100000;0.506345;0.153648;1.010610;1.020078;1.010610;1.020875;
35.200000;0.506357;0.153643;1.010650;1.020078;1.010650;1.020953;
35.300000;0.506369;0.153638;1.010689;1.020078;1.010689;1.021031;
35.400000;0.506381;0.153633;1.010729;1.020078;1.010729;1.021110;
35.500000;0.506393;0.153628;1.010769;1.020078;1.010769;1.021188;
35.600000;0.506404;0.153623;1.010808;1.020078;1.010808;1.021266;
35.700000;0.506416;0.153618;1.010848;1.020078;1.010848;1.021344;
35.800000;0.506428;0.153613;1.010887;1.020078;1.010887;1.021422;
35.900000;0.506440;0.153609;1.010927;1.020078;1.010927;1.021500;
36.000000;0.506452;0.153604;1.010966;1.020078;1.010966;1.021578;
36.100000;0.506463;0.153599;1.011005;1.020078;1.011005;1.021656;
36.200000;0.506475;0.153594;1.011045;1.020078;1.011045;1.021734;
36.300000;0.506487;0.153589;1.011084;1.020078;1.011084;1.021812;
36.400000;0.506498;0.153584;1.011123;1.020078;1.011123;1.021889;
36.500000;0.506510;0.153579;1.011163;1.020078;1.011163;1.021967;
36.600000;0.506522;0.153575;1.011202;1.020078;1.011202;1.022045;
36.700000;0.506534;0.153570;1.011241;1.020078;1.011241;1.022122;
36.800000;0.506545;0.153565;1.011281;1.020078;1.011281;1.022200;
36.900000;0.506557;0.153560;1.011320;1.020078;1.011320;1.022278;
37.000000;0.506569;0.153555;1.011359;1.020077;1.011359;1.022355;
37.100000;0.506580;0.153550;1.011398;1.020077;1.011398;1.022432;
37.200000;0.506592;0.153546;1.011437;1.020077;1.011437;1.022510;
37.300000;0.506604;0.153541;1.011476;1.020077;1.011476;1.022587;
37.400000;0.506615;0.153536;1.011515;1.020077;1.011515;1.022665;
37.500000;0.506627;0.153531;1.011555;1.020077;1.011555;1.022742;
37.600000;0.506638;0.153526;1.011594;1.020077;1.011594;1.022819;
37.700000;0.506650;0.153522;1.011633;1.020077;1.011633;1.022896;
37.800000;0.506662;0.153517;1.011672;1.020077;1.011672;1.022973;
37.900000;0.506673;0.153512;1.011711;1.020077;1.011711;1.023050;
38.000000;0.506685;0.153507;1.011750;1.020077;1.011750;1.023127;
38.100000;0.506696;0.153502;1.011788;1.020077;1.011788;1.023204;
38.200000;0.506708;0.153498;1.011827;1.020077;1.011827;1.023281;
