time;WTG4A_WTG4A_injector_PInjPu;WTG4A_WTG4A_injector_QInjPu;WTG4A_WTG4A_injector_terminal_V_re;WTG4A_WTG4A_injector_terminal_i_re;WTG4A_WTG4A_injector_terminal_V_im;WTG4A_WTG4A_injector_terminal_i_im;WTG4A_WTG4A_pll_omegaPLLPu;WTG4A_WTG4A_wecc_wtgt_PePu;
2.011899;0.918775;0.789086;1.091076;-0.918775;0.137818;0.607164;0.996814;0.918775;
2.011963;0.918094;0.786982;1.090833;-0.918094;0.137716;0.605543;0.996813;0.918094;
2.012091;0.916741;0.782791;1.090348;-0.916741;0.137513;0.602310;0.996813;0.916741;
2.012347;0.914071;0.774473;1.089383;-0.914071;0.137113;0.595880;0.996824;0.914071;
2.012859;0.908877;0.758093;1.087477;-0.908877;0.136333;0.583169;0.996879;0.908877;
2.013883;0.899053;0.726340;1.083751;-0.899053;0.134860;0.558333;0.997059;0.899053;
2.014907;0.889955;0.695910;1.080144;-0.889955;0.133495;0.534285;0.997286;0.889955;
2.015931;0.881545;0.666779;1.076656;-0.881545;0.132234;0.511035;0.997523;0.881545;
2.016955;0.873779;0.638925;1.073290;-0.873779;0.131069;0.488592;0.997750;0.873779;
2.017979;0.866616;0.612326;1.070045;-0.866616;0.129994;0.466962;0.997963;0.866616;
2.019003;0.860017;0.586954;1.066923;-0.860017;0.129004;0.446150;0.998159;0.860017;
2.020027;0.853944;0.562778;1.063924;-0.853944;0.128093;0.426152;0.998341;0.853944;
2.021051;0.848363;0.539766;1.061045;-0.848363;0.127256;0.406964;0.998509;0.848363;
2.022075;0.843309;0.518514;1.058369;-0.843309;0.126498;0.389124;0.998665;0.843309;
2.023099;0.838770;0.499229;1.055928;-0.838770;0.125817;0.372845;0.998809;0.838770;
2.024123;0.834720;0.481858;1.053717;-0.834720;0.125210;0.358107;0.998943;0.834720;
2.026171;0.827896;0.452110;1.049905;-0.827896;0.124186;0.332694;0.999181;0.827896;
2.027904;0.823316;0.431563;1.047251;-0.823316;0.123499;0.315000;0.999354;0.823316;
2.029637;0.819660;0.414534;1.045036;-0.819660;0.122951;0.300235;0.999503;0.819660;
2.031370;0.816785;0.400444;1.043191;-0.816785;0.122519;0.287936;0.999631;0.816785;
2.033103;0.814569;0.388804;1.041656;-0.814569;0.122187;0.277706;0.999740;0.814569;
2.034836;0.812907;0.379208;1.040382;-0.812907;0.121938;0.269212;0.999832;0.812907;
2.036569;0.811706;0.371313;1.039326;-0.811706;0.121758;0.262172;0.999909;0.811706;
2.038302;0.810886;0.364833;1.038452;-0.810886;0.121635;0.256344;0.999973;0.810886;
2.040036;0.810382;0.359527;1.037730;-0.810382;0.121559;0.251528;1.000025;0.810382;
2.041769;0.810133;0.355194;1.037133;-0.810133;0.121522;0.247553;1.000067;0.810133;
2.043502;0.810090;0.351668;1.036642;-0.810090;0.121515;0.244279;1.000101;0.810090;
2.045235;0.810212;0.348807;1.036238;-0.810212;0.121533;0.241585;1.000126;0.810212;
2.046968;0.810462;0.346496;1.035906;-0.810462;0.121571;0.239372;1.000146;0.810462;
2.048701;0.810811;0.344637;1.035634;-0.810811;0.121623;0.237558;1.000160;0.810811;
2.050434;0.811231;0.343143;1.035411;-0.811231;0.121686;0.236068;1.000169;0.811231;
2.053900;0.812196;0.340961;1.035072;-0.812196;0.121831;0.233810;1.000178;0.812196;
2.057367;0.813252;0.339613;1.034847;-0.813252;0.121990;0.232309;1.000176;0.813252;
2.060833;0.814320;0.338831;1.034701;-0.814320;0.122150;0.231335;1.000167;0.814320;
2.061835;0.814620;0.338674;1.034668;-0.814620;0.122195;0.231119;1.000164;0.814620;
2.061836;0.814621;0.338674;1.034668;-0.814621;0.122195;0.231119;1.000164;0.814621;
2.061837;0.814621;0.338674;1.034668;-0.814621;0.122195;0.231119;1.000164;0.814621;
2.061839;0.814622;0.338674;1.034668;-0.814622;0.122195;0.231118;1.000164;0.814622;
2.061843;0.814623;0.338673;1.034668;-0.814623;0.122195;0.231118;1.000164;0.814623;
2.061851;0.814625;0.338672;1.034668;-0.814625;0.122195;0.231116;1.000164;0.814625;
2.061867;0.814630;0.338670;1.034667;-0.814630;0.122196;0.231113;1.000163;0.814630;
2.061899;0.814640;0.338667;1.034667;-0.814640;0.122198;0.231108;1.000163;0.814640;
2.061963;0.814659;0.338659;1.034665;-0.814659;0.122201;0.231096;1.000163;0.814659;
2.062091;0.814698;0.338645;1.034662;-0.814698;0.122206;0.231074;1.000163;0.814698;
2.062347;0.814776;0.338617;1.034655;-0.814776;0.122218;0.231031;1.000162;0.814776;
2.062859;0.814929;0.338566;1.034643;-0.814929;0.122241;0.230948;1.000159;0.814929;
2.063883;0.815230;0.338478;1.034620;-0.815230;0.122286;0.230797;1.000155;0.815230;
2.065931;0.815808;0.338353;1.034583;-0.815808;0.122373;0.230548;1.000146;0.815808;
2.070027;0.816855;0.338246;1.034532;-0.816855;0.122530;0.230207;1.000127;0.816855;
2.074123;0.817752;0.338273;1.034504;-0.817752;0.122665;0.230027;1.000108;0.817752;
2.078219;0.818498;0.338378;1.034494;-0.818498;0.122776;0.229954;1.000089;0.818498;
2.082315;0.819097;0.338522;1.034493;-0.819097;0.122866;0.229951;1.000072;0.819097;
2.086411;0.819560;0.338683;1.034500;-0.819560;0.122936;0.229995;1.000056;0.819560;
2.090507;0.819900;0.338849;1.034511;-0.819900;0.122987;0.230072;1.000042;0.819900;
2.094603;0.820130;0.339012;1.034526;-0.820130;0.123021;0.230172;1.000029;0.820130;
2.102795;0.820324;0.339325;1.034563;-0.820324;0.123050;0.230420;1.000008;0.820324;
2.110168;0.820237;0.339592;1.034604;-0.820237;0.123037;0.230689;0.999994;0.820237;
2.117541;0.819956;0.339847;1.034649;-0.819956;0.122995;0.230993;0.999983;0.819956;
2.124914;0.819522;0.340092;1.034699;-0.819522;0.122930;0.231321;0.999974;0.819522;
2.132286;0.818966;0.340327;1.034751;-0.818966;0.122847;0.231669;0.999966;0.818966;
2.139659;0.818313;0.340553;1.034805;-0.818313;0.122749;0.232030;0.999960;0.818313;
2.146690;0.817615;0.340761;1.034858;-0.817615;0.122644;0.232385;0.999956;0.817615;
2.146691;0.817615;0.340761;1.034858;-0.817615;0.122644;0.232385;0.999956;0.817615;
2.146692;0.817615;0.340761;1.034858;-0.817615;0.122644;0.232385;0.999956;0.817615;
2.146694;0.817615;0.340761;1.034858;-0.817615;0.122644;0.232385;0.999956;0.817615;
2.146698;0.817614;0.340761;1.034858;-0.817614;0.122644;0.232386;0.999956;0.817614;
2.146706;0.817613;0.340762;1.034858;-0.817613;0.122644;0.232386;0.999956;0.817613;
2.146722;0.817612;0.340762;1.034858;-0.817612;0.122643;0.232387;0.999956;0.817612;
2.146754;0.817608;0.340763;1.034859;-0.817608;0.122643;0.232388;0.999956;0.817608;
2.146818;0.817602;0.340765;1.034859;-0.817602;0.122642;0.232392;0.999956;0.817602;
2.146946;0.817588;0.340769;1.034860;-0.817588;0.122640;0.232398;0.999956;0.817588;
2.147202;0.817561;0.340776;1.034862;-0.817561;0.122636;0.232411;0.999955;0.817561;
2.147714;0.817507;0.340791;1.034866;-0.817507;0.122628;0.232438;0.999955;0.817507;
2.148738;0.817398;0.340821;1.034874;-0.817398;0.122611;0.232490;0.999954;0.817398;
2.150786;0.817177;0.340880;1.034890;-0.817177;0.122578;0.232596;0.999953;0.817177;
2.154882;0.816720;0.340997;1.034922;-0.816720;0.122510;0.232810;0.999951;0.816720;
2.163074;0.815760;0.341230;1.034988;-0.815760;0.122366;0.233248;0.999947;0.815760;
2.171266;0.814742;0.341462;1.035055;-0.814742;0.122213;0.233698;0.999944;0.814742;
2.179458;0.813675;0.341696;1.035124;-0.813675;0.122053;0.234159;0.999941;0.813675;
2.187650;0.812562;0.341930;1.035195;-0.812562;0.121886;0.234632;0.999938;0.812562;
2.195842;0.811411;0.342165;1.035267;-0.811411;0.121713;0.235113;0.999936;0.811411;
2.204034;0.810223;0.342401;1.035341;-0.810223;0.121535;0.235604;0.999934;0.810223;
2.212226;0.809003;0.342638;1.035416;-0.809003;0.121352;0.236102;0.999932;0.809003;
2.220418;0.807753;0.342875;1.035491;-0.807753;0.121165;0.236606;0.999930;0.807753;
2.228610;0.806475;0.343113;1.035568;-0.806475;0.120973;0.237118;0.999928;0.806475;
2.236802;0.805171;0.343352;1.035646;-0.805171;0.120777;0.237635;0.999927;0.805171;
2.244994;0.803841;0.343591;1.035724;-0.803841;0.120578;0.238158;0.999925;0.803841;
2.253186;0.802487;0.343830;1.035803;-0.802487;0.120375;0.238686;0.999923;0.802487;
2.261378;0.801109;0.344070;1.035883;-0.801109;0.120168;0.239218;0.999922;0.801109;
2.269570;0.799708;0.344310;1.035964;-0.799708;0.119958;0.239756;0.999921;0.799708;
2.277762;0.798283;0.344550;1.036045;-0.798283;0.119744;0.240298;0.999919;0.798283;
2.285954;0.796835;0.344790;1.036127;-0.796835;0.119527;0.240845;0.999918;0.796835;
2.294146;0.795363;0.345030;1.036210;-0.795363;0.119306;0.241397;0.999916;0.795363;
2.302338;0.793868;0.345269;1.036293;-0.793868;0.119082;0.241953;0.999915;0.793868;
2.310530;0.792349;0.345509;1.036377;-0.792349;0.118854;0.242513;0.999913;0.792349;
2.318722;0.790806;0.345748;1.036462;-0.790806;0.118623;0.243078;0.999912;0.790806;
2.326914;0.789239;0.345988;1.036548;-0.789239;0.118387;0.243647;0.999910;0.789239;
2.343298;0.786031;0.346465;1.036720;-0.786031;0.117906;0.244798;0.999907;0.786031;
2.359682;0.782725;0.346941;1.036895;-0.782725;0.117410;0.245966;0.999905;0.782725;
2.376066;0.779324;0.347415;1.037073;-0.779324;0.116900;0.247150;0.999902;0.779324;
2.392450;0.775831;0.347888;1.037253;-0.775831;0.116376;0.248348;0.999899;0.775831;
2.408834;0.772255;0.348358;1.037434;-0.772255;0.115840;0.249558;0.999897;0.772255;
2.425218;0.768606;0.348826;1.037617;-0.768606;0.115293;0.250778;0.999895;0.768606;
2.441602;0.764898;0.349292;1.037801;-0.764898;0.114736;0.252004;0.999893;0.764898;
2.457986;0.761146;0.349755;1.037985;-0.761146;0.114174;0.253233;0.999892;0.761146;
2.474370;0.757372;0.350216;1.038170;-0.757372;0.113607;0.254460;0.999892;0.757372;
2.490754;0.753595;0.350675;1.038353;-0.753595;0.113041;0.255682;0.999892;0.753595;
2.505500;0.750213;0.351086;1.038516;-0.750213;0.112534;0.256772;0.999893;0.750213;
2.520246;0.746868;0.351495;1.038678;-0.746868;0.112032;0.257849;0.999894;0.746868;
2.533517;0.743903;0.351861;1.038821;-0.743903;0.111587;0.258804;0.999896;0.743903;
2.546788;0.740995;0.352227;1.038962;-0.740995;0.111151;0.259744;0.999898;0.740995;
2.560059;0.738160;0.352590;1.039100;-0.738160;0.110725;0.260665;0.999901;0.738160;
2.573330;0.735410;0.352953;1.039235;-0.735410;0.110313;0.261565;0.999904;0.735410;
2.586601;0.732758;0.353314;1.039367;-0.732758;0.109915;0.262441;0.999908;0.732758;
2.599872;0.730218;0.353674;1.039494;-0.730218;0.109534;0.263291;0.999912;0.730218;
2.613143;0.727798;0.354032;1.039618;-0.727798;0.109171;0.264114;0.999916;0.727798;
2.626414;0.725509;0.354390;1.039737;-0.725509;0.108828;0.264908;0.999921;0.725509;
2.639685;0.723360;0.354746;1.039851;-0.723360;0.108505;0.265671;0.999926;0.723360;
2.652956;0.721356;0.355102;1.039961;-0.721356;0.108205;0.266402;0.999931;0.721356;
2.666227;0.719502;0.355456;1.040066;-0.719502;0.107927;0.267101;0.999937;0.719502;
2.679498;0.717802;0.355810;1.040166;-0.717802;0.107672;0.267767;0.999942;0.717802;
2.706040;0.714863;0.356513;1.040351;-0.714863;0.107231;0.269003;0.999953;0.714863;
2.729928;0.712729;0.357143;1.040502;-0.712729;0.106911;0.270009;0.999962;0.712729;
2.753816;0.711051;0.357770;1.040639;-0.711051;0.106659;0.270920;0.999971;0.711051;
2.774403;0.709940;0.358307;1.040746;-0.709940;0.106492;0.271636;0.999977;0.709940;
2.792931;0.709175;0.358788;1.040835;-0.709175;0.106378;0.272231;0.999983;0.709175;
2.809607;0.708652;0.359220;1.040911;-0.708652;0.106299;0.272733;0.999987;0.708652;
2.824615;0.708294;0.359606;1.040975;-0.708294;0.106246;0.273161;0.999990;0.708294;
2.839623;0.708021;0.359992;1.041036;-0.708021;0.106205;0.273571;0.999992;0.708021;
2.853130;0.707835;0.360336;1.041089;-0.707835;0.106177;0.273925;0.999994;0.707835;
2.866637;0.707690;0.360680;1.041141;-0.707690;0.106155;0.274271;0.999995;0.707690;
2.880145;0.707573;0.361022;1.041192;-0.707573;0.106137;0.274610;0.999996;0.707573;
2.893652;0.707469;0.361363;1.041242;-0.707469;0.106122;0.274945;0.999996;0.707469;
2.907159;0.707367;0.361702;1.041292;-0.707367;0.106107;0.275279;0.999996;0.707367;
2.920666;0.707256;0.362039;1.041342;-0.707256;0.106090;0.275612;0.999995;0.707256;
2.934173;0.707124;0.362375;1.041393;-0.707124;0.106070;0.275948;0.999994;0.707124;
2.947681;0.706963;0.362709;1.041444;-0.706963;0.106046;0.276288;0.999993;0.706963;
2.961188;0.706767;0.363041;1.041496;-0.706767;0.106017;0.276633;0.999992;0.706767;
2.988202;0.706243;0.363700;1.041602;-0.706243;0.105938;0.277344;0.999989;0.706243;
3.015217;0.705537;0.364352;1.041713;-0.705537;0.105832;0.278084;0.999986;0.705537;
3.039530;0.704748;0.364932;1.041817;-0.704748;0.105714;0.278773;0.999983;0.704748;
3.061313;0.703929;0.365447;1.041912;-0.703929;0.105591;0.279408;0.999981;0.703929;
3.080309;0.703145;0.365891;1.041996;-0.703145;0.105473;0.279971;0.999979;0.703145;
3.097405;0.702400;0.366288;1.042073;-0.702400;0.105361;0.280482;0.999978;0.702400;
3.112792;0.701710;0.366643;1.042142;-0.701710;0.105258;0.280943;0.999978;0.701710;
3.128179;0.701017;0.366996;1.042211;-0.701017;0.105154;0.281403;0.999978;0.701017;
3.142027;0.700401;0.367312;1.042273;-0.700401;0.105062;0.281814;0.999979;0.700401;
3.155875;0.699803;0.367625;1.042333;-0.699803;0.104972;0.282218;0.999979;0.699803;
3.169723;0.699232;0.367937;1.042393;-0.699232;0.104886;0.282616;0.999980;0.699232;
3.183571;0.698698;0.368248;1.042451;-0.698698;0.104806;0.283006;0.999982;0.698698;
3.197419;0.698209;0.368557;1.042508;-0.698209;0.104733;0.283385;0.999983;0.698209;
3.211266;0.697773;0.368864;1.042563;-0.697773;0.104667;0.283753;0.999985;0.697773;
3.225114;0.697398;0.369170;1.042617;-0.697398;0.104611;0.284107;0.999987;0.697398;
3.238962;0.697089;0.369474;1.042668;-0.697089;0.104565;0.284447;0.999990;0.697089;
3.252810;0.696850;0.369777;1.042716;-0.696850;0.104529;0.284772;0.999992;0.696850;
3.280506;0.696593;0.370378;1.042807;-0.696593;0.104490;0.285375;0.999997;0.696593;
3.308202;0.696625;0.370974;1.042888;-0.696625;0.104495;0.285918;1.000002;0.696625;
3.333129;0.696886;0.371506;1.042954;-0.696886;0.104534;0.286357;1.000006;0.696886;
3.355562;0.697288;0.371981;1.043008;-0.697288;0.104595;0.286717;1.000009;0.697288;
3.375498;0.697754;0.372399;1.043052;-0.697754;0.104665;0.287013;1.000011;0.697754;
3.393441;0.698242;0.372774;1.043090;-0.698242;0.104738;0.287263;1.000013;0.698242;
3.409589;0.698719;0.373109;1.043123;-0.698719;0.104809;0.287480;1.000013;0.698719;
3.425737;0.699215;0.373441;1.043154;-0.699215;0.104884;0.287690;1.000014;0.699215;
3.440270;0.699667;0.373739;1.043182;-0.699667;0.104951;0.287877;1.000014;0.699667;
3.454804;0.700110;0.374035;1.043210;-0.700110;0.105018;0.288064;1.000013;0.700110;
3.469337;0.700534;0.374329;1.043238;-0.700534;0.105082;0.288253;1.000012;0.700534;
3.483870;0.700929;0.374622;1.043267;-0.700929;0.105141;0.288445;1.000011;0.700929;
3.498404;0.701286;0.374913;1.043297;-0.701286;0.105194;0.288644;1.000010;0.701286;
3.512937;0.701597;0.375201;1.043328;-0.701597;0.105241;0.288849;1.000008;0.701597;
3.527470;0.701854;0.375488;1.043360;-0.701854;0.105280;0.289063;1.000007;0.701854;
3.542004;0.702052;0.375773;1.043394;-0.702052;0.105309;0.289287;1.000005;0.702052;
3.571070;0.702257;0.376337;1.043466;-0.702257;0.105340;0.289766;1.000001;0.702257;
3.600137;0.702210;0.376893;1.043544;-0.702210;0.105333;0.290287;0.999997;0.702210;
3.626297;0.701963;0.377386;1.043619;-0.701963;0.105296;0.290788;0.999993;0.701963;
3.649297;0.701604;0.377814;1.043688;-0.701604;0.105242;0.291252;0.999991;0.701604;
3.669574;0.701199;0.378188;1.043752;-0.701199;0.105181;0.291674;0.999989;0.701199;
3.687824;0.700781;0.378521;1.043810;-0.700781;0.105119;0.292061;0.999988;0.700781;
3.704248;0.700378;0.378819;1.043862;-0.700378;0.105058;0.292412;0.999987;0.700378;
3.713263;0.700148;0.378981;1.043891;-0.700148;0.105024;0.292606;0.999987;0.700148;
3.722279;0.699918;0.379142;1.043920;-0.699918;0.104989;0.292798;0.999987;0.699918;
3.731294;0.699693;0.379302;1.043949;-0.699693;0.104955;0.292989;0.999988;0.699693;
3.749324;0.699256;0.379622;1.044006;-0.699256;0.104890;0.293367;0.999988;0.699256;
3.767355;0.698850;0.379939;1.044061;-0.698850;0.104829;0.293737;0.999989;0.698850;
3.785385;0.698491;0.380254;1.044115;-0.698491;0.104775;0.294095;0.999991;0.698491;
3.803416;0.698191;0.380566;1.044167;-0.698191;0.104730;0.294440;0.999992;0.698191;
3.821446;0.697962;0.380876;1.044216;-0.697962;0.104696;0.294769;0.999994;0.697962;
3.839477;0.697811;0.381183;1.044263;-0.697811;0.104673;0.295080;0.999996;0.697811;
3.857507;0.697743;0.381489;1.044307;-0.697743;0.104663;0.295374;0.999999;0.697743;
3.879191;0.697772;0.381853;1.044356;-0.697772;0.104667;0.295703;1.000001;0.697772;
3.900874;0.697920;0.382214;1.044402;-0.697920;0.104689;0.296007;1.000004;0.697920;
3.922557;0.698177;0.382573;1.044444;-0.698177;0.104728;0.296286;1.000006;0.698177;
3.944241;0.698526;0.382928;1.044482;-0.698526;0.104780;0.296545;1.000008;0.698526;
3.963377;0.698895;0.383239;1.044515;-0.698895;0.104836;0.296759;1.000009;0.698895;
3.982513;0.699306;0.383547;1.044545;-0.699306;0.104897;0.296963;1.000010;0.699306;
3.999735;0.699696;0.383822;1.044572;-0.699696;0.104956;0.297141;1.000010;0.699696;
4.016958;0.700090;0.384096;1.044598;-0.700090;0.105015;0.297316;1.000010;0.700090;
4.034180;0.700475;0.384367;1.044624;-0.700475;0.105073;0.297491;1.000010;0.700475;
4.051403;0.700840;0.384636;1.044651;-0.700840;0.105127;0.297667;1.000009;0.700840;
4.068625;0.701170;0.384903;1.044678;-0.701170;0.105177;0.297848;1.000008;0.701170;
4.085848;0.701456;0.385167;1.044706;-0.701456;0.105220;0.298036;1.000007;0.701456;
4.103070;0.701689;0.385429;1.044735;-0.701689;0.105255;0.298232;1.000005;0.701689;
4.120293;0.701860;0.385689;1.044766;-0.701860;0.105280;0.298437;1.000003;0.701860;
4.137515;0.701965;0.385947;1.044799;-0.701965;0.105296;0.298653;1.000001;0.701965;
4.171960;0.701974;0.386455;1.044868;-0.701974;0.105298;0.299118;0.999998;0.701974;
4.199380;0.701796;0.386852;1.044928;-0.701796;0.105271;0.299517;0.999995;0.701796;
4.226799;0.701476;0.387244;1.044991;-0.701476;0.105223;0.299938;0.999993;0.701476;
4.248946;0.701131;0.387556;1.045044;-0.701131;0.105171;0.300291;0.999991;0.701131;
4.268878;0.700774;0.387833;1.045093;-0.700774;0.105117;0.300614;0.999991;0.700774;
4.286817;0.700428;0.388081;1.045137;-0.700428;0.105066;0.300908;0.999990;0.700428;
4.296541;0.700235;0.388213;1.045161;-0.700235;0.105037;0.301066;0.999990;0.700235;
4.306266;0.700044;0.388345;1.045184;-0.700044;0.105008;0.301224;0.999990;0.700044;
4.315991;0.699856;0.388477;1.045208;-0.699856;0.104980;0.301381;0.999990;0.699856;
4.325715;0.699672;0.388608;1.045231;-0.699672;0.104952;0.301537;0.999991;0.699672;
4.335440;0.699495;0.388738;1.045254;-0.699495;0.104926;0.301690;0.999991;0.699495;
4.345164;0.699325;0.388868;1.045277;-0.699325;0.104900;0.301842;0.999992;0.699325;
4.364613;0.699019;0.389125;1.045321;-0.699019;0.104854;0.302137;0.999993;0.699019;
4.384063;0.698765;0.389381;1.045364;-0.698765;0.104816;0.302420;0.999994;0.698765;
4.403512;0.698572;0.389634;1.045404;-0.698572;0.104787;0.302689;0.999996;0.698572;
4.422961;0.698449;0.389884;1.045442;-0.698449;0.104769;0.302942;0.999997;0.698449;
4.442410;0.698398;0.390133;1.045478;-0.698398;0.104761;0.303180;0.999999;0.698398;
4.465009;0.698431;0.390418;1.045516;-0.698431;0.104766;0.303435;1.000001;0.698431;
4.487607;0.698559;0.390701;1.045551;-0.698559;0.104785;0.303670;1.000003;0.698559;
4.510206;0.698771;0.390981;1.045584;-0.698771;0.104817;0.303886;1.000005;0.698771;
4.532804;0.699054;0.391258;1.045613;-0.699054;0.104860;0.304086;1.000006;0.699054;
4.553143;0.699354;0.391505;1.045639;-0.699354;0.104905;0.304254;1.000007;0.699354;
4.573481;0.699681;0.391750;1.045663;-0.699681;0.104954;0.304415;1.000007;0.699681;
4.584529;0.699867;0.391881;1.045676;-0.699867;0.104982;0.304500;1.000007;0.699867;
4.595576;0.700052;0.392012;1.045688;-0.700052;0.105009;0.304584;1.000007;0.700052;
4.606623;0.700232;0.392142;1.045701;-0.700232;0.105036;0.304668;1.000007;0.700232;
4.617671;0.700407;0.392271;1.045714;-0.700407;0.105062;0.304753;1.000007;0.700407;
4.628718;0.700575;0.392400;1.045726;-0.700575;0.105088;0.304839;1.000006;0.700575;
4.639765;0.700734;0.392528;1.045739;-0.700734;0.105112;0.304926;1.000006;0.700734;
4.650813;0.700881;0.392655;1.045753;-0.700881;0.105134;0.305014;1.000005;0.700881;
4.672907;0.701129;0.392907;1.045780;-0.701129;0.105171;0.305197;1.000004;0.701129;
4.695002;0.701310;0.393156;1.045809;-0.701310;0.105198;0.305390;1.000003;0.701310;
4.717096;0.701414;0.393402;1.045840;-0.701414;0.105214;0.305595;1.000001;0.701414;
4.739191;0.701439;0.393644;1.045872;-0.701439;0.105217;0.305812;0.999999;0.701439;
4.761286;0.701384;0.393884;1.045907;-0.701384;0.105209;0.306042;0.999998;0.701384;
4.783380;0.701255;0.394120;1.045943;-0.701255;0.105190;0.306283;0.999996;0.701255;
4.805475;0.701058;0.394352;1.045981;-0.701058;0.105160;0.306534;0.999995;0.701058;
4.827570;0.700808;0.394582;1.046020;-0.700808;0.105123;0.306793;0.999994;0.700808;
4.847455;0.700549;0.394786;1.046055;-0.700549;0.105084;0.307029;0.999993;0.700549;
4.867340;0.700271;0.394988;1.046091;-0.700271;0.105042;0.307267;0.999993;0.700271;
4.878525;0.700109;0.395100;1.046111;-0.700109;0.105018;0.307401;0.999993;0.700109;
4.889710;0.699950;0.395211;1.046131;-0.699950;0.104994;0.307534;0.999993;0.699950;
4.900895;0.699795;0.395321;1.046150;-0.699795;0.104971;0.307664;0.999993;0.699795;
4.912080;0.699646;0.395431;1.046170;-0.699646;0.104948;0.307794;0.999993;0.699646;
4.923265;0.699503;0.395541;1.046189;-0.699503;0.104927;0.307922;0.999994;0.699503;
4.934450;0.699369;0.395649;1.046208;-0.699369;0.104907;0.308047;0.999994;0.699369;
4.945635;0.699247;0.395758;1.046226;-0.699247;0.104888;0.308169;0.999995;0.699247;
4.968005;0.699043;0.395972;1.046261;-0.699043;0.104858;0.308404;0.999996;0.699043;
4.990375;0.698901;0.396183;1.046294;-0.698901;0.104837;0.308625;0.999997;0.698901;
5.012745;0.698826;0.396392;1.046325;-0.698826;0.104825;0.308831;0.999999;0.698826;
5.039520;0.698828;0.396639;1.046359;-0.698828;0.104826;0.309056;1.000000;0.698828;
5.066294;0.698926;0.396883;1.046390;-0.698926;0.104840;0.309260;1.000002;0.698926;
5.093068;0.699109;0.397123;1.046417;-0.699109;0.104868;0.309445;1.000004;0.699109;
5.117165;0.699334;0.397336;1.046440;-0.699334;0.104902;0.309597;1.000004;0.699334;
5.141262;0.699598;0.397546;1.046461;-0.699598;0.104941;0.309738;1.000005;0.699598;
5.162949;0.699855;0.397733;1.046480;-0.699855;0.104980;0.309860;1.000005;0.699855;
5.174045;0.699990;0.397827;1.046489;-0.699990;0.105000;0.309920;1.000005;0.699990;
5.185142;0.700122;0.397921;1.046498;-0.700122;0.105020;0.309981;1.000005;0.700122;
5.196238;0.700250;0.398014;1.046507;-0.700250;0.105039;0.310041;1.000005;0.700250;
5.218431;0.700487;0.398198;1.046525;-0.700487;0.105075;0.310164;1.000004;0.700487;
5.240623;0.700691;0.398381;1.046544;-0.700691;0.105105;0.310292;1.000004;0.700691;
5.262816;0.700851;0.398560;1.046564;-0.700851;0.105129;0.310426;1.000003;0.700851;
5.285008;0.700961;0.398737;1.046586;-0.700961;0.105146;0.310567;1.000001;0.700961;
5.307201;0.701013;0.398912;1.046608;-0.701013;0.105153;0.310716;1.000000;0.701013;
5.334834;0.700998;0.399126;1.046638;-0.700998;0.105151;0.310914;0.999999;0.700998;
5.362468;0.700898;0.399335;1.046669;-0.700898;0.105136;0.311125;0.999997;0.700898;
5.390101;0.700723;0.399540;1.046703;-0.700723;0.105110;0.311347;0.999996;0.700723;
5.414971;0.700515;0.399722;1.046734;-0.700515;0.105079;0.311553;0.999995;0.700515;
5.439841;0.700278;0.399900;1.046765;-0.700278;0.105043;0.311762;0.999995;0.700278;
5.462224;0.700050;0.400058;1.046793;-0.700050;0.105009;0.311950;0.999995;0.700050;
5.484607;0.699825;0.400214;1.046821;-0.699825;0.104975;0.312135;0.999995;0.699825;
5.506990;0.699614;0.400367;1.046848;-0.699614;0.104944;0.312316;0.999996;0.699614;
5.529373;0.699430;0.400518;1.046874;-0.699430;0.104916;0.312489;0.999996;0.699430;
5.551757;0.699283;0.400666;1.046899;-0.699283;0.104894;0.312653;0.999997;0.699283;
5.574140;0.699181;0.400813;1.046922;-0.699181;0.104879;0.312807;0.999998;0.699181;
5.596523;0.699128;0.400957;1.046943;-0.699128;0.104871;0.312949;0.999999;0.699128;
5.625833;0.699135;0.401144;1.046968;-0.699135;0.104872;0.313118;1.000001;0.699135;
5.655142;0.699227;0.401326;1.046991;-0.699227;0.104885;0.313267;1.000002;0.699227;
5.684452;0.699390;0.401506;1.047011;-0.699390;0.104910;0.313400;1.000003;0.699390;
5.710831;0.699584;0.401664;1.047027;-0.699584;0.104939;0.313507;1.000004;0.699584;
5.734572;0.699783;0.401805;1.047040;-0.699783;0.104969;0.313597;1.000004;0.699783;
5.758313;0.699991;0.401943;1.047053;-0.699991;0.105000;0.313684;1.000004;0.699991;
5.782054;0.700194;0.402078;1.047066;-0.700194;0.105031;0.313769;1.000004;0.700194;
5.805795;0.700381;0.402212;1.047079;-0.700381;0.105059;0.313855;1.000003;0.700381;
5.829536;0.700540;0.402343;1.047092;-0.700540;0.105082;0.313944;1.000003;0.700540;
5.853277;0.700659;0.402472;1.047107;-0.700659;0.105100;0.314039;1.000002;0.700659;
5.877018;0.700734;0.402598;1.047122;-0.700734;0.105112;0.314140;1.000001;0.700734;
5.900759;0.700760;0.402722;1.047138;-0.700760;0.105115;0.314249;1.000000;0.700760;
5.928733;0.700727;0.402865;1.047158;-0.700727;0.105110;0.314386;0.999999;0.700727;
5.956708;0.700630;0.403005;1.047180;-0.700630;0.105096;0.314532;0.999998;0.700630;
