time;NETWORK_1011_131_Upu_value;NETWORK_4011_401_Upu_value;NETWORK_B11___21_Upu_value;NETWORK_BG09__11_Upu_value;NETWORK_1012_131_Upu_value;NETWORK_4012_401_Upu_value;NETWORK_B12___21_Upu_value;NETWORK_BG01__11_Upu_value;NETWORK_BG10__11_Upu_value;NETWORK_1013_131_Upu_value;NETWORK_B13___21_Upu_value;NETWORK_BG02__11_Upu_value;NETWORK_1014_131_Upu_value;NETWORK_BG03__11_Upu_value;NETWORK_1021_131_Upu_value;NETWORK_BG04__11_Upu_value;NETWORK_1022_131_Upu_value;NETWORK_4022_401_Upu_value;NETWORK_B22___21_Upu_value;NETWORK_BG05__11_Upu_value;NETWORK_1041_131_Upu_value;NETWORK_B01___21_Upu_value;NETWORK_1042_131_Upu_value;NETWORK_B02___21_Upu_value;NETWORK_BG06__11_Upu_value;NETWORK_1043_131_Upu_value;NETWORK_B03___21_Upu_value;NETWORK_BG07__11_Upu_value;NETWORK_1044_131_Upu_value;NETWORK_4044_401_Upu_value;NETWORK_B04___21_Upu_value;NETWORK_1045_131_Upu_value;NETWORK_4045_401_Upu_value;NETWORK_B05___21_Upu_value;NETWORK_2031_221_Upu_value;NETWORK_4031_401_Upu_value;NETWORK_B31___21_Upu_value;NETWORK_BG12__11_Upu_value;NETWORK_2032_221_Upu_value;NETWORK_B32___21_Upu_value;NETWORK_BG08__11_Upu_value;NETWORK_4021_401_Upu_value;NETWORK_BG11__11_Upu_value;NETWORK_4032_401_Upu_value;NETWORK_4041_401_Upu_value;NETWORK_B41___21_Upu_value;NETWORK_BG13__11_Upu_value;NETWORK_4042_401_Upu_value;NETWORK_B42___21_Upu_value;NETWORK_BG14__11_Upu_value;NETWORK_4043_401_Upu_value;NETWORK_B43___21_Upu_value;NETWORK_4046_401_Upu_value;NETWORK_B46___21_Upu_value;NETWORK_4047_401_Upu_value;NETWORK_B47___21_Upu_value;NETWORK_BG15__11_Upu_value;NETWORK_4051_401_Upu_value;NETWORK_B51___21_Upu_value;NETWORK_BG16__11_Upu_value;NETWORK_4061_401_Upu_value;NETWORK_B61___21_Upu_value;NETWORK_4062_401_Upu_value;NETWORK_B62___21_Upu_value;NETWORK_BG17__11_Upu_value;NETWORK_4063_401_Upu_value;NETWORK_B63___21_Upu_value;NETWORK_BG18__11_Upu_value;NETWORK_4071_401_Upu_value;NETWORK_B71___21_Upu_value;NETWORK_BG19__11_Upu_value;NETWORK_4072_401_Upu_value;NETWORK_B72___21_Upu_value;NETWORK_BG20__11_Upu_value;
40.000000;1.056697;1.017014;0.997758;0.996564;1.059747;1.019112;0.994083;1.066325;1.013569;1.051810;0.992883;1.054481;1.058456;1.057536;1.025792;1.029854;1.039988;0.982029;0.984542;1.026515;0.977723;0.974270;1.001370;0.988196;1.005503;0.995482;0.975988;1.009494;0.968209;0.998615;0.971265;0.977386;1.018486;0.972578;1.003065;1.007911;0.979882;1.015478;1.060110;0.989013;1.047205;1.020933;1.016681;1.016650;1.008309;0.965828;1.005755;0.999626;0.963251;1.039527;1.000102;0.975184;1.004281;0.978250;1.036464;0.983168;1.041716;1.045208;0.978318;1.049438;1.013398;0.980125;1.039378;0.984405;1.004247;1.043075;0.989237;1.026111;1.046849;1.001229;1.029881;1.058699;0.997113;1.018524;
42.000000;1.056702;1.017014;0.997763;0.996613;1.059770;1.019122;0.994106;1.066376;1.013617;1.051845;0.992915;1.054532;1.058496;1.057588;1.025869;1.029955;1.039973;0.981994;0.984527;1.026579;0.977808;0.974354;1.001448;0.988273;1.005581;0.995566;0.976070;1.009606;0.968273;0.998678;0.971329;0.977464;1.018565;0.972655;1.003063;1.007902;0.979880;1.015553;1.060151;0.989052;1.047265;1.020898;1.016751;1.016636;1.008390;0.965905;1.006086;0.999660;0.963284;1.039627;1.000161;0.975241;1.004347;0.978314;1.036540;0.983240;1.041804;1.045295;0.978399;1.049527;1.013512;0.980235;1.039511;0.984532;1.004381;1.043211;0.989367;1.026241;1.046852;1.001232;1.029891;1.058702;0.997116;1.018526;
42.000000;1.056702;1.017014;0.997763;0.996613;1.059770;1.019122;0.994106;1.066376;1.013617;1.051845;0.992915;1.054532;1.058496;1.057588;1.025869;1.029955;1.039973;0.981994;0.984527;1.026579;0.977808;0.974354;1.001448;0.988273;1.005581;0.995566;0.976070;1.009606;0.968273;0.998678;0.971329;0.977464;1.018565;0.972655;1.003063;1.007902;0.979880;1.015553;1.060151;0.989052;1.047265;1.020898;1.016751;1.016636;1.008390;0.965905;1.006086;0.999660;0.963284;1.039627;1.000161;0.975241;1.004347;0.978314;1.036540;0.983240;1.041804;1.045295;0.978399;1.049527;1.013512;0.980235;1.039511;0.984532;1.004381;1.043211;0.989367;1.026241;1.046852;1.001232;1.029891;1.058702;0.997116;1.018526;
44.000000;1.054531;1.014774;0.995707;0.995672;1.058152;1.017200;0.992583;1.065556;1.012745;1.050591;0.991730;1.053804;1.057399;1.056892;1.023855;1.028631;1.035783;0.977530;0.980551;1.025189;0.968811;0.975244;0.998168;0.985026;1.004133;0.987559;0.978008;1.006831;0.960775;0.991209;0.973752;0.970230;1.011410;0.975318;0.997441;1.001638;0.974374;1.013660;1.057613;0.986678;1.046225;1.014877;1.014923;1.009987;1.001146;0.968375;1.002150;0.992769;0.966124;1.037234;0.993281;0.978226;0.997944;0.981809;1.031595;0.988156;1.039900;1.040498;0.973898;1.047659;1.008048;0.984615;1.035496;0.980719;1.002225;1.040300;0.986599;1.024451;1.046073;1.000485;1.029704;1.058501;0.996926;1.018467;
44.000000;1.054531;1.014774;0.995707;0.995672;1.058152;1.017200;0.992583;1.065556;1.012745;1.050591;0.991730;1.053804;1.057399;1.056892;1.023855;1.028631;1.035783;0.977530;0.980551;1.025189;0.968811;0.975244;0.998168;0.985026;1.004133;0.987559;0.978008;1.006831;0.960775;0.991209;0.973752;0.970230;1.011410;0.975318;0.997441;1.001638;0.974374;1.013660;1.057613;0.986678;1.046225;1.014877;1.014923;1.009987;1.001146;0.968375;1.002150;0.992769;0.966124;1.037234;0.993281;0.978226;0.997944;0.981809;1.031595;0.988156;1.039900;1.040498;0.973898;1.047659;1.008048;0.984615;1.035496;0.980719;1.002225;1.040300;0.986599;1.024451;1.046073;1.000485;1.029704;1.058501;0.996926;1.018467;
46.000000;1.054132;1.014390;0.995330;0.995465;1.057812;1.016848;0.992264;1.065310;1.012517;1.050264;0.991419;1.053528;1.057083;1.056605;1.023238;1.028053;1.035220;0.976966;0.980017;1.025112;0.969139;0.975574;0.998402;0.985258;1.004380;0.987933;0.978379;1.007698;0.960938;0.991346;0.973917;0.970429;1.011604;0.975517;0.997070;1.001252;0.974011;1.013822;1.057397;0.986475;1.046101;1.014470;1.015060;1.009630;1.001090;0.968320;1.002915;0.992827;0.966180;1.037784;0.993461;0.978403;0.998183;0.982044;1.031919;0.988467;1.040357;1.040815;0.974195;1.048095;1.008010;0.984578;1.035474;0.980699;1.002275;1.040202;0.986505;1.024287;1.045955;1.000372;1.029732;1.058482;0.996908;1.018472;
46.000000;1.054132;1.014390;0.995330;0.995465;1.057812;1.016848;0.992264;1.065310;1.012517;1.050264;0.991419;1.053528;1.057083;1.056605;1.023238;1.028053;1.035220;0.976966;0.980017;1.025112;0.969139;0.975574;0.998402;0.985258;1.004380;0.987933;0.978379;1.007698;0.960938;0.991346;0.973917;0.970429;1.011604;0.975517;0.997070;1.001252;0.974011;1.013822;1.057397;0.986475;1.046101;1.014470;1.015060;1.009630;1.001090;0.968320;1.002915;0.992827;0.966180;1.037784;0.993461;0.978403;0.998183;0.982044;1.031919;0.988467;1.040357;1.040815;0.974195;1.048095;1.008010;0.984578;1.035474;0.980699;1.002275;1.040202;0.986505;1.024287;1.045955;1.000372;1.029732;1.058482;0.996908;1.018472;
48.000000;1.054071;1.014324;0.995272;0.995509;1.057791;1.016803;0.992245;1.065350;1.012556;1.050262;0.991418;1.053564;1.057092;1.056638;1.023247;1.028109;1.035089;0.976804;0.979892;1.025200;0.969293;0.975729;0.998525;0.985380;1.004505;0.988097;0.978541;1.007999;0.961033;0.991434;0.974013;0.970551;1.011726;0.975640;0.996974;1.001143;0.973917;1.013948;1.057404;0.986482;1.046159;1.014323;1.015174;1.009519;1.001167;0.968395;1.003520;0.992862;0.966213;1.038023;0.993551;0.978493;0.998295;0.982154;1.032061;0.988602;1.040540;1.040968;0.974339;1.048276;1.008145;0.984710;1.035643;0.980858;1.002468;1.040357;0.986654;1.024419;1.045942;1.000359;1.029755;1.058486;0.996912;1.018478;
50.000000;1.054159;1.014398;0.995355;0.995691;1.057918;1.016897;0.992363;1.065537;1.012737;1.050413;0.991560;1.053751;1.057254;1.056827;1.023541;1.028465;1.035138;0.976802;0.979938;1.025403;0.969540;0.975973;0.998752;0.985605;1.004730;0.988340;0.978778;1.008297;0.961226;0.991625;0.974205;0.970779;1.011960;0.975865;0.997021;1.001172;0.973962;1.014159;1.057551;0.986620;1.046346;1.014316;1.015378;1.009544;1.001341;0.968560;1.004030;0.992994;0.966340;1.038291;0.993737;0.978672;0.998496;0.982348;1.032283;0.988812;1.040784;1.041216;0.974571;1.048524;1.008457;0.985010;1.036023;0.981220;1.002870;1.040753;0.987030;1.024803;1.045983;1.000399;1.029787;1.058512;0.996936;1.018498;
50.000000;1.054159;1.014398;0.995355;0.995691;1.057918;1.016897;0.992363;1.065537;1.012737;1.050413;0.991560;1.053751;1.057254;1.056827;1.023541;1.028465;1.035138;0.976802;0.979938;1.025403;0.969540;0.975973;0.998752;0.985605;1.004730;0.988340;0.978778;1.008297;0.961226;0.991625;0.974205;0.970779;1.011960;0.975865;0.997021;1.001172;0.973962;1.014159;1.057551;0.986620;1.046346;1.014316;1.015378;1.009544;1.001341;0.968560;1.004030;0.992994;0.966340;1.038291;0.993737;0.978672;0.998496;0.982348;1.032283;0.988812;1.040784;1.041216;0.974571;1.048524;1.008457;0.985010;1.036023;0.981220;1.002870;1.040753;0.987030;1.024803;1.045983;1.000399;1.029787;1.058512;0.996936;1.018498;
52.000000;1.053997;1.014212;0.995202;0.995779;1.057864;1.016771;0.992313;1.065643;1.012833;1.050429;0.991576;1.053870;1.057301;1.056950;1.023655;1.028732;1.034697;0.976269;0.979520;1.025453;0.968770;0.975201;0.998546;0.985401;1.004781;0.987666;0.978113;1.008254;0.960454;0.990799;0.973424;0.969880;1.011005;0.974962;0.996382;1.000430;0.973337;1.014156;1.057416;0.986494;1.046441;1.013571;1.015377;1.008748;1.000588;0.967835;1.003890;0.992265;0.965632;1.038256;0.993088;0.978036;0.997968;0.981832;1.031934;0.988481;1.040812;1.039967;0.982781;1.048283;1.008154;0.984720;1.035933;0.981134;1.003069;1.040847;0.987119;1.025051;1.045913;1.000332;1.029766;1.058483;0.996909;1.018479;
52.000000;1.053997;1.014212;0.995202;0.995779;1.057864;1.016771;0.992313;1.065643;1.012833;1.050429;0.991576;1.053870;1.057301;1.056950;1.023655;1.028732;1.034697;0.976269;0.979520;1.025453;0.968770;0.975201;0.998546;0.985401;1.004781;0.987666;0.978113;1.008254;0.960454;0.990799;0.973424;0.969880;1.011005;0.974962;0.996382;1.000430;0.973337;1.014156;1.057416;0.986494;1.046441;1.013571;1.015377;1.008748;1.000588;0.967835;1.003890;0.992265;0.965632;1.038256;0.993088;0.978036;0.997968;0.981832;1.031934;0.988481;1.040812;1.039967;0.982781;1.048283;1.008154;0.984720;1.035933;0.981134;1.003069;1.040847;0.987119;1.025051;1.045913;1.000332;1.029766;1.058483;0.996909;1.018479;
54.000000;1.052127;1.012265;0.993432;0.995114;1.056532;1.015133;0.991060;1.065088;1.012228;1.049447;0.990647;1.053395;1.056472;1.056505;1.022138;1.027899;1.030958;0.972227;0.975971;1.024399;0.960288;0.976632;0.995687;0.982570;1.003694;0.980169;0.980603;1.005931;0.953474;0.983875;0.976426;0.963179;1.004411;0.978218;0.991270;0.994705;0.968331;1.012652;1.055256;0.984473;1.045698;1.007995;1.013914;1.002616;0.994046;0.971035;1.000445;0.985883;0.969024;1.036298;0.986739;0.981608;0.992096;0.985924;1.027534;0.984256;1.039319;1.035732;0.978771;1.046942;1.004011;0.980663;1.032864;0.978220;1.001636;1.038742;0.985117;1.023901;1.045239;0.999685;1.029607;1.058308;0.996744;1.018427;
54.000000;1.052127;1.012265;0.993432;0.995114;1.056532;1.015133;0.991060;1.065088;1.012228;1.049447;0.990647;1.053395;1.056472;1.056505;1.022138;1.027899;1.030958;0.972227;0.975971;1.024399;0.960288;0.976632;0.995687;0.982570;1.003694;0.980169;0.980603;1.005931;0.953474;0.983875;0.976426;0.963179;1.004411;0.978218;0.991270;0.994705;0.968331;1.012652;1.055256;0.984473;1.045698;1.007995;1.013914;1.002616;0.994046;0.971035;1.000445;0.985883;0.969024;1.036298;0.986739;0.981608;0.992096;0.985924;1.027534;0.984256;1.039319;1.035732;0.978771;1.046942;1.004011;0.980663;1.032864;0.978220;1.001636;1.038742;0.985117;1.023901;1.045239;0.999685;1.029607;1.058308;0.996744;1.018427;
56.000000;1.051879;1.012021;0.993197;0.995086;1.056355;1.014926;0.990894;1.065024;1.012180;1.049291;0.990499;1.053302;1.056331;1.056402;1.021854;1.027687;1.030563;0.971797;0.975596;1.024502;0.960810;0.977166;0.996104;0.982983;1.004116;0.980733;0.981169;1.006970;0.953811;0.984189;0.976772;0.963573;1.004806;0.978620;0.991038;0.994450;0.968103;1.012982;1.055210;0.984430;1.045750;1.007715;1.014225;1.002392;0.994133;0.971120;1.001287;0.986099;0.969238;1.037021;0.987089;0.981957;0.992504;0.986332;1.028029;0.984732;1.039936;1.036257;0.979268;1.047581;1.004216;0.980863;1.033132;0.978475;1.001978;1.038955;0.985320;1.024050;1.045169;0.999618;1.029641;1.058301;0.996737;1.018434;
56.000000;1.051876;1.012019;0.993194;0.995084;1.056352;1.014923;0.990891;1.065021;1.012177;1.049289;0.990497;1.053299;1.056328;1.056399;1.021850;1.027682;1.030561;0.971795;0.975594;1.024500;0.960809;0.977163;0.996101;0.982980;1.004113;0.980731;0.981165;1.006966;0.953809;0.984187;0.976768;0.963571;1.004804;0.978616;0.991036;0.994448;0.968102;1.012981;1.055209;0.984429;1.045750;1.007713;1.014224;1.002390;0.994131;0.971117;1.001286;0.986097;0.969234;1.037019;0.987087;0.981954;0.992502;0.986329;1.028027;0.984729;1.039934;1.036254;0.979265;1.047578;1.004214;0.980861;1.033131;0.978473;1.001978;1.038954;0.985319;1.024050;1.045166;0.999616;1.029638;1.058299;0.996735;1.018432;
58.000000;1.051638;1.011689;0.992970;0.995490;1.056382;1.014723;0.990919;1.065487;1.012601;1.049533;0.990728;1.053804;1.056652;1.056921;1.022346;1.028673;1.029011;0.969860;0.974123;1.024682;0.960225;0.976568;0.996225;0.983103;1.004616;0.980194;0.980627;1.007451;0.952881;0.983147;0.975816;0.962954;1.004149;0.977988;0.987451;0.990240;0.964590;0.998048;1.054296;0.983575;1.046009;1.005710;1.014328;0.998876;0.991621;0.968659;1.000417;0.984794;0.967950;1.037274;0.986241;0.981110;0.991896;0.985725;1.027776;0.984488;1.040382;1.036131;0.979149;1.048061;1.003644;0.980303;1.033449;0.978775;1.002932;1.039674;0.986004;1.025067;1.045087;0.999540;1.029653;1.058296;0.996732;1.018447;
58.000000;1.051638;1.011689;0.992970;0.995490;1.056382;1.014723;0.990919;1.065487;1.012601;1.049533;0.990728;1.053804;1.056652;1.056921;1.022346;1.028673;1.029011;0.969860;0.974123;1.024682;0.960225;0.976568;0.996225;0.983103;1.004616;0.980194;0.980627;1.007451;0.952881;0.983147;0.975816;0.962954;1.004149;0.977988;0.987451;0.990240;0.964590;0.998048;1.054296;0.983575;1.046009;1.005710;1.014328;0.998876;0.991621;0.968659;1.000417;0.984794;0.967950;1.037274;0.986241;0.981110;0.991896;0.985725;1.027776;0.984488;1.040382;1.036131;0.979149;1.048061;1.003644;0.980303;1.033449;0.978775;1.002932;1.039674;0.986004;1.025067;1.045087;0.999540;1.029653;1.058296;0.996732;1.018447;
60.000000;1.051863;1.011892;0.993182;0.995870;1.056659;1.014949;0.991179;1.065851;1.012969;1.049833;0.991012;1.054148;1.056966;1.057264;1.022938;1.029361;1.029187;0.969926;0.974290;1.025174;0.960819;0.977173;0.996733;0.983606;1.005102;0.980779;0.981214;1.008104;0.953369;0.983634;0.976316;0.963505;1.004717;0.978550;0.987510;0.990233;0.964648;0.997205;1.054648;0.983905;1.046466;1.005855;1.014880;0.998941;0.991975;0.969005;1.001244;0.985197;0.968347;1.037936;0.986722;0.981591;0.992400;0.986226;1.028311;0.985002;1.040937;1.036710;0.979697;1.048618;1.004325;0.980970;1.034286;0.979570;1.003852;1.040538;0.986825;1.025910;1.045164;0.999614;1.029684;1.058316;0.996752;1.018452;
60.000000;1.051863;1.011892;0.993182;0.995870;1.056659;1.014949;0.991179;1.065851;1.012969;1.049833;0.991012;1.054148;1.056966;1.057264;1.022938;1.029361;1.029187;0.969926;0.974290;1.025174;0.960819;0.977173;0.996733;0.983606;1.005102;0.980779;0.981214;1.008104;0.953369;0.983634;0.976316;0.963505;1.004717;0.978550;0.987510;0.990233;0.964648;0.997205;1.054648;0.983905;1.046466;1.005855;1.014880;0.998941;0.991975;0.969005;1.001244;0.985197;0.968347;1.037936;0.986722;0.981591;0.992400;0.986226;1.028311;0.985002;1.040937;1.036710;0.979697;1.048618;1.004325;0.980970;1.034286;0.979570;1.003852;1.040538;0.986825;1.025910;1.045164;0.999614;1.029684;1.058316;0.996752;1.018452;
62.000000;1.051781;1.011780;0.993104;0.996062;1.056691;1.014899;0.991210;1.066056;1.013167;1.049940;0.991113;1.054362;1.057106;1.057483;1.023210;1.029807;1.028796;0.969415;0.973920;1.025343;0.960125;0.976466;0.996606;0.983481;1.005236;0.980183;0.980616;1.008163;0.952661;0.982874;0.975590;0.962675;1.003832;0.977704;0.986815;0.989405;0.963967;0.996448;1.054570;0.983831;1.046660;1.005144;1.014999;0.998099;0.991250;0.968295;1.001254;0.984528;0.967689;1.038024;0.986143;0.981013;0.991946;0.985774;1.028045;0.984746;1.041059;1.035526;0.988098;1.048462;1.004128;0.980777;1.034336;0.979618;1.004227;1.040784;0.987059;1.026313;1.045128;0.999579;1.029677;1.058307;0.996743;1.018448;
62.000000;1.051781;1.011780;0.993104;0.996062;1.056691;1.014899;0.991210;1.066056;1.013167;1.049940;0.991113;1.054362;1.057106;1.057483;1.023210;1.029807;1.028796;0.969415;0.973920;1.025343;0.960125;0.976466;0.996606;0.983481;1.005236;0.980183;0.980616;1.008163;0.952661;0.982874;0.975590;0.962675;1.003832;0.977704;0.986815;0.989405;0.963967;0.996448;1.054570;0.983831;1.046660;1.005144;1.014999;0.998099;0.991250;0.968295;1.001254;0.984528;0.967689;1.038024;0.986143;0.981013;0.991946;0.985774;1.028045;0.984746;1.041059;1.035526;0.988098;1.048462;1.004128;0.980777;1.034336;0.979618;1.004227;1.040784;0.987059;1.026313;1.045128;0.999579;1.029677;1.058307;0.996743;1.018448;
64.000000;1.050158;1.010062;0.991568;0.995652;1.055604;1.013482;0.990188;1.065756;1.012815;1.049213;0.990426;1.054141;1.056531;1.057292;1.022134;1.029461;1.025196;0.965435;0.970502;1.024537;0.952079;0.978375;0.994102;0.981002;1.004440;0.973119;0.983595;1.006169;0.946156;0.976454;0.979138;0.956435;0.997724;0.981496;0.981418;0.983298;0.958681;0.991338;1.052496;0.981892;1.046145;0.999786;1.013807;0.991823;0.984787;0.971611;0.997951;0.978622;0.971609;1.036417;0.980492;0.985356;0.987082;0.980929;1.024359;0.981207;1.039969;1.031712;0.984451;1.047440;1.000352;0.977079;1.031766;0.977178;1.003309;1.039197;0.985550;1.025666;1.044542;0.999017;1.029542;1.058159;0.996603;1.018408;
64.000000;1.050158;1.010062;0.991568;0.995652;1.055604;1.013482;0.990188;1.065756;1.012815;1.049213;0.990426;1.054141;1.056531;1.057292;1.022134;1.029461;1.025196;0.965435;0.970502;1.024537;0.952079;0.978375;0.994102;0.981002;1.004440;0.973119;0.983595;1.006169;0.946156;0.976454;0.979138;0.956435;0.997724;0.981496;0.981418;0.983298;0.958681;0.991338;1.052496;0.981892;1.046145;0.999786;1.013807;0.991823;0.984787;0.971611;0.997951;0.978622;0.971609;1.036417;0.980492;0.985356;0.987082;0.980929;1.024359;0.981207;1.039969;1.031712;0.984451;1.047440;1.000352;0.977079;1.031766;0.977178;1.003309;1.039197;0.985550;1.025666;1.044542;0.999017;1.029542;1.058159;0.996603;1.018408;
66.000000;1.049929;1.009832;0.991351;0.995676;1.055457;1.013293;0.990050;1.065743;1.012819;1.049097;0.990315;1.054098;1.056434;1.057240;1.021931;1.029358;1.024754;0.964931;0.970083;1.024689;0.952589;0.978900;0.994525;0.981420;1.004878;0.973668;0.984152;1.007203;0.946471;0.976744;0.979464;0.956817;0.998107;0.981889;0.980974;0.982838;0.967854;0.990797;1.052424;0.981824;1.046249;0.999451;1.014161;0.991445;0.984804;0.971627;0.998815;0.978803;0.971790;1.037142;0.980810;0.985675;0.987456;0.981301;1.024815;0.981644;1.040545;1.032233;0.984950;1.048087;1.000572;0.977295;1.032086;0.977482;1.003735;1.039483;0.985822;1.025905;1.044474;0.998952;1.029569;1.058149;0.996594;1.018412;
66.000000;1.049929;1.009832;0.991351;0.995676;1.055457;1.013293;0.990050;1.065743;1.012819;1.049097;0.990315;1.054098;1.056434;1.057240;1.021931;1.029358;1.024754;0.964931;0.970083;1.024689;0.952589;0.978900;0.994525;0.981420;1.004878;0.973668;0.984152;1.007203;0.946471;0.976744;0.979464;0.956817;0.998107;0.981889;0.980974;0.982838;0.967854;0.990797;1.052424;0.981824;1.046249;0.999451;1.014161;0.991445;0.984804;0.971627;0.998815;0.978803;0.971790;1.037142;0.980810;0.985675;0.987456;0.981301;1.024815;0.981644;1.040545;1.032233;0.984950;1.048087;1.000572;0.977295;1.032086;0.977482;1.003735;1.039483;0.985822;1.025905;1.044474;0.998952;1.029569;1.058149;0.996594;1.018412;
68.000000;1.049687;1.009578;0.991123;0.995681;1.055304;1.013080;0.989906;1.065746;1.012821;1.049009;0.990232;1.054105;1.056370;1.057245;1.021759;1.029358;1.024043;0.964288;0.978844;1.024654;0.952529;0.978838;0.994533;0.981428;1.004941;0.973623;0.984106;1.007416;0.946327;0.976578;0.979314;0.956729;0.998012;0.981799;0.980439;0.982239;0.967326;0.990231;1.052264;0.981675;1.046274;0.998949;1.014216;0.990888;0.984476;0.971303;0.999228;0.978569;0.971556;1.037296;0.980668;0.985532;0.987358;0.981203;1.024783;0.981613;1.040644;1.032239;0.984956;1.048207;1.000310;0.977038;1.031877;0.986795;1.003760;1.039386;0.985730;1.025911;1.044388;0.998869;1.029564;1.058131;0.996576;1.018409;
70.000000;1.049764;1.009639;0.991196;0.995897;1.055434;1.013168;0.990028;1.065960;1.013033;1.049168;0.990383;1.054313;1.056544;1.057452;1.022090;1.029774;1.024043;0.964214;0.978845;1.024929;0.952770;0.979086;0.994774;0.981667;1.005192;0.973862;0.984348;1.007750;0.946497;0.976742;0.979491;0.956951;0.998239;0.982027;0.980371;0.982131;0.967258;0.990088;1.052406;0.981807;1.046503;0.998864;1.014476;0.990792;0.984575;0.971401;0.999762;0.978660;0.971648;1.037608;0.980832;0.985697;0.987547;0.981391;1.025008;0.981829;1.040917;1.032501;0.985207;1.048493;1.000640;0.977361;1.032320;0.987220;1.004262;1.039859;0.986180;1.026381;1.044418;0.998898;1.029588;1.058144;0.996589;1.018417;
72.000000;1.049917;1.009773;0.991340;0.996168;1.055632;1.013325;0.990214;1.066231;1.013302;1.049394;0.990597;1.054582;1.056783;1.057721;1.022540;1.030307;1.024148;0.964245;0.978945;1.025231;0.953074;0.979400;0.995068;0.981958;1.005489;0.974158;0.984649;1.008095;0.946736;0.976978;0.979739;0.957240;0.998536;0.982324;0.980412;0.982137;0.967299;0.990053;1.052622;0.982010;1.046786;0.998888;1.014781;0.990810;0.984748;0.971572;1.000218;0.978831;0.971818;1.037942;0.981065;0.985932;0.987799;0.981642;1.025287;0.982098;1.041225;1.032816;0.985508;1.048811;1.001050;0.977762;1.032845;0.987723;1.004834;1.040421;0.986714;1.026943;1.044469;0.998948;1.029606;1.058159;0.996603;1.018422;
72.000000;1.049373;1.009190;0.990826;0.995872;1.055233;1.012829;0.989838;1.066020;1.013053;1.049113;0.990330;1.054430;1.056547;1.057598;1.022162;1.030108;1.022948;0.962928;0.977795;1.024614;0.945829;0.982191;0.992410;0.979327;1.003918;0.967718;0.988339;1.004208;0.941787;0.972339;0.984999;0.952124;0.993647;0.987371;0.978222;0.979652;0.965132;0.988712;1.051560;0.981016;1.046230;0.996524;1.013519;0.988051;0.981242;0.977907;0.997997;0.975024;0.977931;1.035773;0.977173;0.982012;0.984253;0.978110;1.022265;0.979196;1.039496;1.029112;0.981965;1.046637;0.998578;0.975342;1.030821;0.985782;1.003685;1.039016;0.985379;1.026152;1.044242;0.998730;1.029490;1.058078;0.996527;1.018380;
74.000000;1.051969;1.011425;0.993282;0.999425;1.058284;1.015322;0.992708;1.069708;1.016622;1.052490;0.993526;1.058137;1.060048;1.061341;1.028402;1.037245;1.023995;0.962713;0.978798;1.028104;0.937353;0.973368;0.991673;0.978598;1.007273;0.959720;0.980145;1.006834;0.929964;0.959312;0.972600;0.943579;0.984659;0.978487;0.973350;0.973194;0.960313;0.983018;1.052697;0.982080;1.049678;0.989383;1.015528;0.978479;0.973544;0.970216;0.994195;0.951146;0.953920;0.976749;0.963304;0.968038;0.973197;0.967095;1.015390;0.972594;1.041205;1.025598;0.978602;1.049487;0.998345;0.975114;1.034078;0.988905;1.010406;1.044575;0.990664;1.033343;1.045248;0.999695;1.029883;1.058435;0.996864;1.018574;
74.000000;1.051969;1.011425;0.993282;0.999425;1.058284;1.015322;0.992708;1.069708;1.016622;1.052490;0.993526;1.058137;1.060048;1.061341;1.028402;1.037245;1.023995;0.962713;0.978798;1.028104;0.937353;0.973368;0.991673;0.978598;1.007273;0.959720;0.980145;1.006834;0.929964;0.959312;0.972600;0.943579;0.984659;0.978487;0.973350;0.973194;0.960313;0.983018;1.052697;0.982080;1.049678;0.989383;1.015528;0.978479;0.973544;0.970216;0.994195;0.951146;0.953920;0.976749;0.963304;0.968038;0.973197;0.967095;1.015390;0.972594;1.041205;1.025598;0.978602;1.049487;0.998345;0.975114;1.034078;0.988905;1.010406;1.044575;0.990664;1.033343;1.045248;0.999695;1.029883;1.058435;0.996864;1.018574;
76.000000;1.053081;1.012511;0.994335;1.000455;1.059322;1.016358;0.993684;1.070652;1.017610;1.053459;0.994444;1.059020;1.060997;1.062220;1.030269;1.039085;1.025653;0.964237;0.980387;1.029409;0.939793;0.975909;0.993768;0.980671;1.009351;0.962197;0.982683;1.010203;0.931802;0.961111;0.974528;0.945702;0.986830;0.980694;0.975097;0.975024;0.971784;0.984401;1.054147;0.983436;1.050895;0.991064;1.017555;0.980161;0.975851;0.972522;0.996686;0.951725;0.954502;0.973071;0.964932;0.969679;0.975060;0.968951;1.017606;0.974722;1.043971;1.028013;0.980913;1.052032;1.001043;0.977756;1.036944;0.991653;1.013480;1.047361;0.993312;1.035943;1.045592;1.000024;1.029893;1.058486;0.996912;1.018553;
