time;HVDC1_converter_omegaPu;HVDC1_control_PRefPu;HVDC1_converter_PFilterPu;HVDC1_converter_QFilterPu;HVDC1_converter_IConvPu;HVDC1_converter_UPu;HVDC2_converter_omegaPu;HVDC2_converter_PFilterPu;HVDC2_converter_QFilterPu;HVDC2_converter_IConvPu;HVDC2_converter_UPu;INF_converter_omegaPu;INF_converter_PFilterPu;INF_converter_QFilterPu;INF_converter_IConvPu;INF_converter_UPu;WP1_WTG4A_pll_omegaPLLPu;WP1_WTG4A_injector_PInjPuSn;WP1_WTG4A_injector_QInjPuSn;WP1_WTG4A_injector_UPu;WP2_WTG4A_pll_omegaPLLPu;WP2_WTG4A_PRefPu;WP2_WTG4A_injector_PInjPuSn;WP2_WTG4A_injector_QInjPuSn;WP2_WTG4A_injector_UPu;
0.85500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.85800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.86100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.86400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.86700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.87000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.87300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.87600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.87900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.88200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.88500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.88800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.89100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.89400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.89700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.90000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.90300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.90600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.90900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.91200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.91500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.91800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.92100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.92400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.92700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.93000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.93300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.93600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.93900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.94200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.94500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.94800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.95100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.95400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.95700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.96000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.96300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.96600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.96900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.97200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.97500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.97800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.98100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.98400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.98700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.99000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.99300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.99600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
0.99900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
1.00200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.87000;0.87000;0.14607;1.01627;
1.00200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.97000;0.87000;0.14607;1.01627;
1.00500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01767;0.19006;0.10475;1.05019;1.00000;0.86957;0.12659;1.01126;1.00000;0.97000;0.87000;0.14607;1.01627;
1.00800;1.00000;0.87000;0.86996;0.15222;0.85297;1.00060;1.00000;0.86694;0.25905;0.84882;1.00041;1.00000;0.01767;0.19006;0.10475;1.05019;1.00000;0.86956;0.12659;1.01126;1.00000;0.97000;0.87001;0.14606;1.01627;
1.01100;1.00000;0.87000;0.86996;0.15223;0.85296;1.00060;1.00000;0.86694;0.25906;0.84881;1.00041;1.00000;0.01767;0.19006;0.10475;1.05019;1.00000;0.86956;0.12659;1.01126;1.00001;0.97000;0.87003;0.14606;1.01626;
1.01100;1.00000;0.87000;0.86996;0.15223;0.85296;1.00060;1.00000;0.86694;0.25906;0.84881;1.00041;1.00000;0.01767;0.19006;0.10475;1.05019;1.00000;0.86956;0.12659;1.01126;1.00001;0.97000;0.87003;0.14606;1.01626;
1.01400;1.00000;0.87000;0.86995;0.15224;0.85296;1.00060;1.00000;0.86693;0.25908;0.84880;1.00041;1.00000;0.01767;0.19007;0.10476;1.05019;1.00000;0.86956;0.12659;1.01126;1.00001;0.97000;0.87006;0.14606;1.01625;
1.01700;1.00000;0.87000;0.86993;0.15226;0.85294;1.00060;1.00000;0.86691;0.25910;0.84879;1.00040;1.00000;0.01766;0.19008;0.10476;1.05019;1.00000;0.86956;0.12659;1.01125;1.00001;0.97000;0.87010;0.14606;1.01624;
1.02000;1.00000;0.87000;0.86992;0.15229;0.85292;1.00060;1.00000;0.86689;0.25913;0.84877;1.00040;1.00000;0.01766;0.19009;0.10477;1.05019;1.00000;0.86955;0.12659;1.01124;1.00002;0.97000;0.87015;0.14606;1.01623;
1.02300;1.00000;0.87000;0.86989;0.15232;0.85290;1.00060;1.00000;0.86686;0.25917;0.84875;1.00040;1.00000;0.01765;0.19010;0.10478;1.05019;1.00000;0.86955;0.12659;1.01124;1.00002;0.97000;0.87021;0.14606;1.01621;
1.02600;1.00000;0.87000;0.86986;0.15236;0.85287;1.00060;1.00000;0.86682;0.25922;0.84872;1.00040;1.00000;0.01764;0.19012;0.10480;1.05019;0.99999;0.86954;0.12659;1.01123;1.00003;0.97000;0.87029;0.14607;1.01619;
1.02900;1.00000;0.87000;0.86982;0.15240;0.85283;1.00059;1.00000;0.86678;0.25927;0.84868;1.00040;1.00000;0.01764;0.19014;0.10482;1.05019;0.99999;0.86953;0.12659;1.01122;1.00003;0.97000;0.87039;0.14607;1.01616;
1.03200;1.00000;0.87000;0.86978;0.15245;0.85279;1.00059;1.00000;0.86672;0.25933;0.84864;1.00039;1.00000;0.01763;0.19017;0.10484;1.05018;0.99999;0.86952;0.12659;1.01120;1.00003;0.97000;0.87049;0.14607;1.01613;
1.03500;1.00000;0.87000;0.86972;0.15250;0.85274;1.00059;1.00000;0.86666;0.25940;0.84859;1.00039;1.00000;0.01762;0.19019;0.10486;1.05018;0.99999;0.86952;0.12659;1.01119;1.00004;0.97000;0.87061;0.14607;1.01609;
1.03800;1.00000;0.87000;0.86967;0.15256;0.85268;1.00058;1.00000;0.86659;0.25947;0.84854;1.00038;1.00000;0.01760;0.19022;0.10488;1.05018;0.99999;0.86951;0.12659;1.01117;1.00004;0.97000;0.87075;0.14608;1.01605;
1.04100;1.00000;0.87000;0.86960;0.15263;0.85262;1.00057;1.00000;0.86652;0.25955;0.84847;1.00037;1.00000;0.01759;0.19026;0.10491;1.05017;0.99999;0.86949;0.12660;1.01115;1.00005;0.97000;0.87090;0.14609;1.01601;
1.04400;1.00000;0.87000;0.86953;0.15270;0.85255;1.00057;1.00001;0.86643;0.25963;0.84841;1.00036;1.00000;0.01758;0.19029;0.10494;1.05017;0.99999;0.86948;0.12660;1.01113;1.00005;0.97000;0.87106;0.14609;1.01596;
1.04700;1.00001;0.87000;0.86945;0.15278;0.85248;1.00056;1.00001;0.86634;0.25973;0.84833;1.00035;1.00000;0.01756;0.19033;0.10498;1.05016;0.99999;0.86947;0.12660;1.01111;1.00006;0.97000;0.87124;0.14610;1.01591;
1.05000;1.00001;0.87000;0.86937;0.15286;0.85240;1.00055;1.00001;0.86625;0.25982;0.84825;1.00034;1.00000;0.01755;0.19038;0.10501;1.05015;0.99999;0.86946;0.12661;1.01108;1.00006;0.97000;0.87143;0.14611;1.01586;
1.05300;1.00001;0.87000;0.86928;0.15295;0.85231;1.00054;1.00001;0.86614;0.25993;0.84817;1.00033;1.00000;0.01753;0.19042;0.10505;1.05015;0.99999;0.86944;0.12661;1.01106;1.00007;0.97000;0.87163;0.14612;1.01580;
1.05600;1.00001;0.87000;0.86919;0.15304;0.85222;1.00053;1.00001;0.86603;0.26004;0.84808;1.00032;1.00000;0.01751;0.19047;0.10510;1.05014;0.99998;0.86943;0.12662;1.01103;1.00007;0.97000;0.87185;0.14614;1.01573;
1.05900;1.00001;0.87000;0.86909;0.15314;0.85213;1.00051;1.00001;0.86591;0.26016;0.84798;1.00030;1.00000;0.01749;0.19053;0.10514;1.05013;0.99998;0.86942;0.12663;1.01100;1.00008;0.97000;0.87208;0.14615;1.01567;
1.06200;1.00001;0.87000;0.86898;0.15325;0.85203;1.00050;1.00001;0.86579;0.26028;0.84789;1.00029;1.00000;0.01747;0.19059;0.10519;1.05012;0.99998;0.86940;0.12663;1.01097;1.00008;0.97000;0.87232;0.14617;1.01560;
1.06500;1.00001;0.87000;0.86887;0.15336;0.85192;1.00049;1.00002;0.86566;0.26041;0.84778;1.00027;1.00000;0.01744;0.19065;0.10524;1.05011;0.99998;0.86939;0.12664;1.01093;1.00008;0.97000;0.87258;0.14619;1.01552;
1.06800;1.00002;0.87000;0.86875;0.15347;0.85181;1.00047;1.00002;0.86552;0.26055;0.84768;1.00025;1.00000;0.01742;0.19071;0.10530;1.05011;0.99998;0.86937;0.12665;1.01089;1.00009;0.97000;0.87285;0.14621;1.01545;
1.07100;1.00002;0.87000;0.86863;0.15359;0.85170;1.00045;1.00002;0.86538;0.26069;0.84757;1.00024;1.00000;0.01739;0.19078;0.10536;1.05010;0.99998;0.86936;0.12666;1.01086;1.00009;0.97000;0.87312;0.14623;1.01537;
1.07400;1.00002;0.87000;0.86851;0.15372;0.85158;1.00044;1.00002;0.86524;0.26084;0.84745;1.00022;1.00000;0.01736;0.19085;0.10542;1.05008;0.99998;0.86934;0.12667;1.01082;1.00010;0.97000;0.87341;0.14626;1.01528;
1.07700;1.00002;0.87000;0.86838;0.15386;0.85146;1.00042;1.00002;0.86509;0.26099;0.84734;1.00019;1.00001;0.01734;0.19092;0.10548;1.05007;0.99998;0.86932;0.12669;1.01077;1.00010;0.97000;0.87371;0.14628;1.01519;
1.08000;1.00002;0.87000;0.86824;0.15399;0.85133;1.00040;1.00003;0.86494;0.26116;0.84722;1.00017;1.00001;0.01731;0.19100;0.10555;1.05006;0.99998;0.86931;0.12670;1.01073;1.00011;0.97000;0.87402;0.14631;1.01510;
1.08300;1.00003;0.87000;0.86810;0.15414;0.85121;1.00037;1.00003;0.86478;0.26132;0.84709;1.00015;1.00001;0.01727;0.19108;0.10562;1.05005;0.99998;0.86929;0.12671;1.01068;1.00011;0.97000;0.87434;0.14634;1.01501;
1.08600;1.00003;0.87000;0.86796;0.15429;0.85107;1.00035;1.00003;0.86461;0.26150;0.84697;1.00012;1.00001;0.01724;0.19117;0.10569;1.05004;0.99998;0.86928;0.12673;1.01063;1.00011;0.97000;0.87467;0.14637;1.01491;
1.08900;1.00003;0.87000;0.86782;0.15444;0.85094;1.00033;1.00004;0.86445;0.26168;0.84684;1.00010;1.00001;0.01721;0.19126;0.10576;1.05002;0.99998;0.86926;0.12674;1.01058;1.00012;0.97000;0.87502;0.14640;1.01481;
1.09200;1.00003;0.87000;0.86767;0.15460;0.85080;1.00030;1.00004;0.86428;0.26186;0.84671;1.00007;1.00001;0.01717;0.19135;0.10584;1.05001;0.99998;0.86925;0.12676;1.01053;1.00012;0.97000;0.87536;0.14643;1.01471;
1.09500;1.00004;0.87000;0.86751;0.15477;0.85066;1.00028;1.00004;0.86411;0.26205;0.84658;1.00004;1.00001;0.01714;0.19145;0.10592;1.05000;0.99998;0.86923;0.12678;1.01048;1.00013;0.97000;0.87572;0.14647;1.01460;
1.09800;1.00004;0.87000;0.86736;0.15494;0.85052;1.00025;1.00004;0.86393;0.26225;0.84645;1.00001;1.00001;0.01710;0.19154;0.10601;1.04998;0.99998;0.86921;0.12679;1.01042;1.00013;0.97000;0.87609;0.14650;1.01449;
1.10100;1.00004;0.87000;0.86720;0.15512;0.85037;1.00022;1.00005;0.86375;0.26245;0.84631;0.99998;1.00001;0.01706;0.19165;0.10609;1.04997;0.99999;0.86920;0.12681;1.01036;1.00013;0.97000;0.87647;0.14654;1.01437;
1.10400;1.00004;0.87000;0.86704;0.15530;0.85023;1.00019;1.00005;0.86357;0.26266;0.84618;0.99994;1.00001;0.01702;0.19175;0.10618;1.04995;0.99999;0.86918;0.12683;1.01030;1.00014;0.97000;0.87685;0.14658;1.01426;
1.10700;1.00005;0.87000;0.86687;0.15549;0.85008;1.00016;1.00005;0.86339;0.26288;0.84604;0.99991;1.00001;0.01698;0.19186;0.10627;1.04993;0.99999;0.86917;0.12685;1.01024;1.00014;0.97000;0.87724;0.14662;1.01414;
1.11000;1.00005;0.87000;0.86671;0.15568;0.84993;1.00013;1.00006;0.86320;0.26310;0.84591;0.99987;1.00001;0.01693;0.19197;0.10637;1.04992;0.99999;0.86915;0.12688;1.01018;1.00015;0.97000;0.87764;0.14666;1.01402;
1.11300;1.00005;0.87000;0.86654;0.15588;0.84978;1.00010;1.00006;0.86302;0.26332;0.84577;0.99984;1.00001;0.01689;0.19208;0.10647;1.04990;0.99999;0.86914;0.12690;1.01011;1.00015;0.97000;0.87805;0.14671;1.01389;
1.11600;1.00006;0.87000;0.86637;0.15608;0.84962;1.00006;1.00006;0.86283;0.26356;0.84563;0.99980;1.00001;0.01684;0.19220;0.10657;1.04988;0.99999;0.86912;0.12692;1.01004;1.00015;0.97000;0.87846;0.14675;1.01376;
1.11900;1.00006;0.87000;0.86620;0.15629;0.84947;1.00003;1.00007;0.86264;0.26380;0.84550;0.99976;1.00001;0.01680;0.19232;0.10667;1.04986;0.99999;0.86910;0.12695;1.00998;1.00016;0.97000;0.87888;0.14680;1.01363;
1.12200;1.00006;0.87000;0.86602;0.15651;0.84931;0.99999;1.00007;0.86244;0.26404;0.84536;0.99972;1.00001;0.01675;0.19245;0.10678;1.04984;0.99999;0.86909;0.12697;1.00990;1.00016;0.97000;0.87931;0.14685;1.01350;
1.12500;1.00007;0.87000;0.86585;0.15672;0.84915;0.99996;1.00007;0.86225;0.26429;0.84522;0.99968;1.00002;0.01670;0.19257;0.10689;1.04982;0.99999;0.86907;0.12700;1.00983;1.00016;0.97000;0.87974;0.14690;1.01336;
1.12800;1.00007;0.87000;0.86567;0.15695;0.84900;0.99992;1.00008;0.86205;0.26454;0.84508;0.99964;1.00002;0.01665;0.19270;0.10700;1.04980;0.99999;0.86906;0.12702;1.00976;1.00017;0.97000;0.88018;0.14695;1.01322;
1.13100;1.00007;0.87000;0.86549;0.15718;0.84884;0.99988;1.00008;0.86186;0.26480;0.84495;0.99959;1.00002;0.01660;0.19284;0.10711;1.04978;0.99999;0.86904;0.12705;1.00968;1.00017;0.97000;0.88063;0.14700;1.01308;
1.13400;1.00008;0.87000;0.86531;0.15741;0.84868;0.99984;1.00009;0.86166;0.26507;0.84481;0.99955;1.00002;0.01654;0.19297;0.10723;1.04976;0.99999;0.86903;0.12708;1.00960;1.00017;0.97000;0.88108;0.14705;1.01294;
1.13700;1.00008;0.87000;0.86513;0.15765;0.84852;0.99980;1.00009;0.86146;0.26534;0.84467;0.99950;1.00002;0.01649;0.19311;0.10734;1.04974;1.00000;0.86902;0.12711;1.00953;1.00018;0.97000;0.88154;0.14711;1.01279;
1.14000;1.00008;0.87000;0.86495;0.15789;0.84836;0.99975;1.00009;0.86126;0.26561;0.84454;0.99946;1.00002;0.01643;0.19325;0.10747;1.04972;1.00000;0.86900;0.12714;1.00944;1.00018;0.97000;0.88200;0.14716;1.01264;
1.14300;1.00009;0.87000;0.86476;0.15814;0.84820;0.99971;1.00010;0.86107;0.26589;0.84440;0.99941;1.00002;0.01638;0.19340;0.10759;1.04969;1.00000;0.86899;0.12717;1.00936;1.00018;0.97000;0.88247;0.14722;1.01249;
1.14600;1.00009;0.87000;0.86458;0.15839;0.84804;0.99967;1.00010;0.86087;0.26618;0.84427;0.99936;1.00002;0.01632;0.19354;0.10771;1.04967;1.00000;0.86897;0.12720;1.00928;1.00019;0.97000;0.88294;0.14728;1.01234;
1.14900;1.00009;0.87000;0.86439;0.15865;0.84788;0.99962;1.00010;0.86067;0.26647;0.84414;0.99931;1.00002;0.01626;0.19369;0.10784;1.04965;1.00000;0.86896;0.12723;1.00919;1.00019;0.97000;0.88342;0.14734;1.01218;
1.15200;1.00010;0.87000;0.86421;0.15891;0.84772;0.99957;1.00011;0.86047;0.26676;0.84400;0.99926;1.00002;0.01620;0.19384;0.10797;1.04962;1.00000;0.86895;0.12727;1.00910;1.00019;0.97000;0.88390;0.14740;1.01202;
1.15200;1.00010;0.87000;0.86421;0.15891;0.84772;0.99957;1.00011;0.86047;0.26676;0.84400;0.99926;1.00002;0.01620;0.19384;0.10797;1.04962;1.00000;0.86895;0.12727;1.00910;1.00019;0.97000;0.88390;0.14740;1.01202;
