time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;
0.834701;1.060008;1.045055;1.010014;1.017728;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367610;-16.654676;1.058866;1.435822;1.000000;39.980605;43.649227;1.048790;1.269118;1.000000;0.040897;25.011041;1.011514;1.112060;1.000000;0.001146;12.843590;1.070230;1.460138;1.000000;-0.006371;17.549995;1.096352;1.194658;0.216995;0.126995;
0.882339;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356834;-16.653205;1.058866;1.435810;1.000000;39.993081;43.646897;1.048791;1.269103;1.000000;0.038494;25.010769;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549598;1.096352;1.194674;0.216995;0.126995;
0.882339;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356834;-16.653205;1.058866;1.435810;1.000000;39.993081;43.646897;1.048791;1.269103;1.000000;0.038494;25.010769;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549598;1.096352;1.194674;0.216995;0.126995;
0.882467;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356808;-16.653201;1.058866;1.435810;1.000000;39.993114;43.646891;1.048791;1.269103;1.000000;0.038486;25.010769;1.011514;1.112069;1.000000;0.001785;12.843788;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;0.216995;0.126995;
0.915107;1.060009;1.045057;1.010013;1.017729;1.019585;1.070231;1.061547;1.089910;1.056015;1.051093;1.057075;1.055410;1.050599;1.035707;1.000000;232.350859;-16.652323;1.058867;1.435803;1.000000;40.000964;43.645538;1.048791;1.269095;1.000000;0.036243;25.010862;1.011514;1.112077;1.000000;0.002007;12.843923;1.070231;1.460114;1.000000;-0.006675;17.549359;1.096351;1.194684;0.216995;0.126995;
1.773486;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;232.399465;-16.651871;1.058869;1.435749;1.000000;40.003556;43.650365;1.048790;1.269123;1.000000;-0.011076;25.024905;1.011508;1.112194;1.000000;-0.000667;12.847212;1.070232;1.460087;1.000000;-0.003178;17.547328;1.096344;1.194832;0.216995;0.126995;
1.773490;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;232.399466;-16.651871;1.058869;1.435749;1.000000;40.003556;43.650365;1.048790;1.269123;1.000000;-0.011077;25.024905;1.011508;1.112194;1.000000;-0.000667;12.847212;1.070232;1.460087;1.000000;-0.003178;17.547328;1.096344;1.194832;0.216995;0.126995;
1.774510;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;232.399554;-16.651877;1.058869;1.435749;1.000000;40.003501;43.650379;1.048790;1.269123;1.000000;-0.011106;25.024918;1.011508;1.112194;1.000000;-0.000666;12.847215;1.070232;1.460087;1.000000;-0.003178;17.547327;1.096344;1.194832;0.216995;0.126995;
1.905712;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;232.407144;-16.652344;1.058869;1.435746;1.000000;39.998357;43.651602;1.048790;1.269128;1.000000;-0.013172;25.025869;1.011508;1.112196;1.000000;-0.000228;12.847412;1.070232;1.460083;1.000000;-0.003509;17.547207;1.096343;1.194843;0.216994;0.126995;
1.905712;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;232.407144;-16.652344;1.058869;1.435746;1.000000;39.998357;43.651602;1.048790;1.269128;1.000000;-0.013172;25.025869;1.011508;1.112196;1.000000;-0.000228;12.847412;1.070232;1.460083;1.000000;-0.003509;17.547207;1.096343;1.194843;0.216994;0.126995;
2.183867;1.060012;1.045055;1.010007;1.017726;1.019583;1.070233;1.061543;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035706;1.000000;232.402606;-16.651838;1.058870;1.435739;1.000000;39.998406;43.650901;1.048790;1.269119;1.000000;-0.008875;25.024425;1.011508;1.112184;1.000000;0.000529;12.847415;1.070233;1.460072;1.000000;-0.004443;17.546921;1.096343;1.194854;0.216995;0.126995;
2.338445;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;232.394634;-16.651126;1.058870;1.435736;1.000000;40.000879;43.649651;1.048790;1.269111;1.000000;-0.003734;25.022524;1.011509;1.112174;1.000000;0.000433;12.847343;1.070233;1.460068;1.000000;-0.004617;17.546756;1.096342;1.194857;0.216995;0.126995;
2.758086;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055413;1.050600;1.035707;1.000000;232.382877;-16.649972;1.058870;1.435732;1.000000;40.002114;43.647928;1.048791;1.269101;1.000000;0.005993;25.018887;1.011509;1.112161;1.000000;-0.000009;12.847262;1.070233;1.460064;1.000000;-0.004491;17.546469;1.096342;1.194862;0.216995;0.126995;
2.758086;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055413;1.050600;1.035707;1.000000;232.382877;-16.649972;1.058870;1.435732;1.000000;40.002114;43.647928;1.048791;1.269101;1.000000;0.005993;25.018887;1.011509;1.112161;1.000000;-0.000009;12.847262;1.070233;1.460064;1.000000;-0.004491;17.546469;1.096342;1.194862;0.216995;0.126995;
5.354659;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;232.389818;-16.650513;1.058870;1.435736;1.000000;40.000215;43.649171;1.048790;1.269110;1.000000;0.001130;25.020368;1.011508;1.112178;1.000000;-0.000124;12.847417;1.070233;1.460070;1.000000;-0.004083;17.546515;1.096342;1.194868;0.216995;0.126995;
18.550702;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061543;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;232.390365;-16.650694;1.058870;1.435738;1.000000;40.000320;43.649359;1.048790;1.269110;1.000000;0.000508;25.020595;1.011508;1.112179;1.000000;-0.000107;12.847437;1.070233;1.460070;1.000000;-0.004071;17.546521;1.096342;1.194869;0.216995;0.126995;
98.550702;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061543;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;232.390365;-16.650700;1.058870;1.435738;1.000000;40.000318;43.649364;1.048790;1.269110;1.000000;0.000508;25.020595;1.011508;1.112179;1.000000;-0.000107;12.847437;1.070233;1.460070;1.000000;-0.004070;17.546521;1.096342;1.194869;0.216995;0.126995;
