"time","PRefPu.y","infiniteBusWithVariations.PPu","wt.mechanical.omegaGenPu","wt.mechanical.omegaWTRPu"
19.024,0.4000000000000001,0.3554853988980023,0.8995908760678096,0.907794460733109
19.025,0.4000000000000001,0.3554816538316277,0.8995879230951291,0.9077927334138057
19.026,0.4000000000000001,0.3554779115507505,0.8995849726330294,0.907791008073572
19.027,0.4000000000000001,0.3554741720553707,0.8995820246815105,0.9077892847124077
19.028,0.4000000000000001,0.3554704353454886,0.8995790792405723,0.9077875633303129
19.029,0.4000000000000001,0.3554667014211038,0.8995761363102149,0.9077858439272876
19.03,0.4000000000000001,0.3554629702822167,0.8995731958904384,0.9077841265033318
19.031,0.4000000000000001,0.3554592419288268,0.8995702579812426,0.9077824110584455
19.032,0.4000000000000001,0.3554555163609346,0.8995673225826275,0.9077806975926286
19.033,0.4000000000000001,0.3554517935082973,0.8995643896847946,0.9077789860938376
19.034,0.4000000000000001,0.3554480731861812,0.8995614592619734,0.9077772765303982
19.035,0.4000000000000001,0.3554443556131195,0.8995585313446491,0.9077755689397797
19.036,0.4000000000000001,0.3554406407891121,0.8995556059328219,0.9077738633219823
19.037,0.4000000000000001,0.3554369287141592,0.8995526830264917,0.9077721596770059
19.038,0.4000000000000001,0.3554332193882604,0.8995497626256586,0.9077704580048505
19.039,0.4000000000000001,0.355429512811416,0.8995468447303224,0.9077687583055161
19.04,0.4000000000000001,0.355425808983626,0.8995439293404832,0.9077670605790027
19.041,0.4000000000000001,0.3554221079048903,0.8995410164561409,0.9077653648253103
19.042,0.4000000000000001,0.355418409575209,0.8995381060772958,0.9077636710444388
19.043,0.4000000000000001,0.3554147139945819,0.8995351982039476,0.9077619792363883
19.044,0.4000000000000001,0.3554110211630092,0.8995322928360964,0.9077602894011589
19.045,0.4000000000000001,0.3554073310804908,0.8995293899737422,0.9077586015387505
19.046,0.4000000000000001,0.3554036437470268,0.899526489616885,0.9077569156491632
19.047,0.4000000000000001,0.3553999591626171,0.8995235917655247,0.9077552317323967
19.048,0.4000000000000001,0.3553962773272617,0.8995206964196615,0.9077535497884514
19.049,0.4000000000000001,0.3553925982409606,0.8995178035792953,0.9077518698173269
19.05,0.4000000000000001,0.3553889219037139,0.899514913244426,0.9077501918190234
19.051,0.4000000000000001,0.3553852483155215,0.8995120254150538,0.907748515793541
19.052,0.4000000000000001,0.3553815774763835,0.8995091400911785,0.9077468417408795
19.053,0.4000000000000001,0.3553779093862998,0.8995062572728003,0.9077451696610391
19.054,0.4000000000000001,0.3553742440452704,0.8995033769599191,0.9077434995540197
19.055,0.4000000000000001,0.3553705814532953,0.8995004991525348,0.9077418314198212
19.056,0.4000000000000001,0.3553669216103745,0.8994976238506476,0.9077401652584437
19.057,0.4000000000000001,0.3553632645165082,0.8994947510542572,0.9077385010698872
19.058,0.4000000000000001,0.3553596101716961,0.8994918807633641,0.9077368388541518
19.059,0.4000000000000001,0.3553559585759383,0.8994890129779678,0.9077351786112373
19.06,0.4000000000000001,0.355352309729235,0.8994861476980686,0.9077335203411439
19.061,0.4000000000000001,0.3553486636315858,0.8994832849236662,0.9077318640438714
19.062,0.4000000000000001,0.3553450202829911,0.899480424654761,0.90773020971942
19.063,0.4000000000000001,0.3553413796834507,0.8994775668913527,0.9077285573677896
19.064,0.4000000000000001,0.3553377418329647,0.8994747116334415,0.90772690698898
19.065,0.4000000000000001,0.3553341067315329,0.8994718588810272,0.9077252585829915
19.066,0.4000000000000001,0.355330474587277,0.8994690085521132,0.9077236120525747
19.067,0.4000000000000001,0.3553268454522515,0.899466160626191,0.9077219673734059
19.068,0.4000000000000001,0.3553232190932747,0.8994633151951303,0.9077203246544443
19.069,0.4000000000000001,0.3553195955103465,0.8994604722589314,0.9077186838956901
19.07,0.4000000000000001,0.355315974703467,0.8994576318175941,0.9077170450971431
19.071,0.4000000000000001,0.3553123566726362,0.8994547938711185,0.9077154082588035
19.072,0.4000000000000001,0.3553087414178541,0.8994519584195044,0.9077137733806711
19.073,0.4000000000000001,0.3553051289391205,0.8994491254627521,0.9077121404627461
19.074,0.4000000000000001,0.3553015192364357,0.8994462950008614,0.9077105095050283
19.075,0.4000000000000001,0.3552979123097995,0.8994434670338325,0.907708880507518
19.076,0.4000000000000001,0.355294308159212,0.8994406415616651,0.9077072534702147
19.077,0.4000000000000001,0.3552907067846731,0.8994378185843593,0.9077056283931189
19.078,0.4000000000000001,0.3552871081861828,0.8994349981019153,0.9077040052762304
19.079,0.4000000000000001,0.3552835123637413,0.8994321801143328,0.9077023841195491
19.08,0.4000000000000001,0.3552799193173484,0.899429364621612,0.9077007649230753
19.081,0.4000000000000001,0.3552763290470041,0.8994265516237528,0.9076991476868086
19.082,0.4000000000000001,0.3552727415527085,0.8994237411207554,0.9076975324107494
19.083,0.4000000000000001,0.3552691568344616,0.8994209331126196,0.9076959190948972
19.084,0.4000000000000001,0.3552655748922633,0.8994181275993455,0.9076943077392525
19.085,0.4000000000000001,0.3552619957261138,0.8994153245809329,0.9076926983438151
19.086,0.4000000000000001,0.3552584193360129,0.899412524057382,0.9076910909085849
19.087,0.4000000000000001,0.3552548457219606,0.8994097260286927,0.9076894854335622
19.088,0.4000000000000001,0.355251274883957,0.8994069304948653,0.9076878819187466
19.089,0.4000000000000001,0.355247706822002,0.8994041374558993,0.9076862803641385
19.09,0.4000000000000001,0.3552441415360957,0.8994013469117951,0.9076846807697375
19.091,0.4000000000000001,0.3552405790262381,0.8993985588625524,0.907683083135544
19.092,0.4000000000000001,0.3552370192924291,0.8993957733081716,0.9076814874615576
19.093,0.4000000000000001,0.3552334623346688,0.8993929902486523,0.9076798937477787
19.094,0.4000000000000001,0.3552299081529571,0.8993902096839945,0.907678301994207
19.095,0.4000000000000001,0.3552263567472941,0.8993874316141985,0.9076767122008426
19.096,0.4000000000000001,0.3552228081176799,0.8993846560392642,0.9076751243676855
19.097,0.4000000000000001,0.3552192622641141,0.8993818829591915,0.9076735384947356
19.098,0.4000000000000001,0.3552157191865971,0.8993791123739804,0.9076719545819932
19.099,0.4000000000000001,0.3552121788851288,0.8993763442836311,0.907670372629458
19.1,0.4000000000000001,0.355208641359709,0.8993735786881433,0.9076687926371302
19.101,0.4000000000000001,0.355205106610338,0.8993708155875172,0.9076672146050095
19.102,0.4000000000000001,0.3552015746370157,0.8993680549817528,0.9076656385330963
19.103,0.4000000000000001,0.355198045439742,0.89936529687085,0.9076640644213904
19.104,0.4000000000000001,0.3551945190185168,0.8993625412548089,0.9076624922698917
19.105,0.4000000000000001,0.3551909953733405,0.8993597881336294,0.9076609220786003
19.106,0.4000000000000001,0.3551874745042127,0.8993570375073114,0.9076593538475162
19.107,0.4000000000000001,0.3551839564111337,0.8993542893758554,0.9076577875766395
19.108,0.4000000000000001,0.3551804410941032,0.8993515437392609,0.90765622326597
19.109,0.4000000000000001,0.3551769285531215,0.899348800597528,0.9076546609155079
19.11,0.4000000000000001,0.3551734187881884,0.8993460599506568,0.9076531005252531
19.111,0.4000000000000001,0.355169911799304,0.8993433217986472,0.9076515420952055
19.112,0.4000000000000001,0.3551664075864682,0.8993405861414993,0.9076499856253653
19.113,0.4000000000000001,0.3551629061496812,0.8993378529792129,0.9076484311157323
19.114,0.4000000000000001,0.3551594074889426,0.8993351223117884,0.9076468785663067
19.115,0.4000000000000001,0.3551559116042528,0.8993323941392253,0.9076453279770883
19.116,0.4000000000000001,0.3551524184956117,0.8993296684615241,0.9076437793480773
19.117,0.4000000000000001,0.3551489281630192,0.8993269452786844,0.9076422326792735
19.118,0.4000000000000001,0.3551454406064754,0.8993242245907064,0.9076406879706771
19.119,0.4000000000000001,0.3551419558259802,0.89932150639759,0.9076391452222879
19.12,0.4000000000000001,0.3551384738215337,0.8993187906993353,0.9076376044341061
19.121,0.4000000000000001,0.3551349945931359,0.8993160774959423,0.9076360656061316
19.122,0.4000000000000001,0.3551315181407867,0.8993133667874108,0.9076345287383645
19.123,0.4000000000000001,0.3551280444644862,0.8993106585737412,0.9076329938308044
19.124,0.4000000000000001,0.3551245735642343,0.8993079528549329,0.9076314608834518
19.125,0.4000000000000001,0.3551211054400312,0.8993052496309866,0.9076299298963065
19.126,0.4000000000000001,0.3551176400918766,0.8993025489019018,0.9076284008693685
19.127,0.4000000000000001,0.3551141775197708,0.8992998506676786,0.9076268738026378
19.128,0.4000000000000001,0.3551107177237136,0.8992971549283171,0.9076253486961143
19.129,0.4000000000000001,0.3551072607037049,0.8992944616838173,0.9076238255497984
19.13,0.4000000000000001,0.3551038064597451,0.899291770934179,0.9076223043636895
19.131,0.4000000000000001,0.3551003549918338,0.8992890826794026,0.9076207851377881
19.132,0.4000000000000001,0.3550969059798624,0.8992863962324859,0.9076192670851105
19.133,0.4000000000000001,0.3550934597090976,0.8992837122056541,0.9076177509069812
19.134,0.4000000000000001,0.3550900162040013,0.8992810306514071,0.9076162366635402
19.135,0.4000000000000001,0.355086575464574,0.8992783515697449,0.9076147243547876
19.136,0.4000000000000001,0.3550831374908153,0.8992756749606675,0.9076132139807237
19.137,0.4000000000000001,0.3550797022827255,0.8992730008241749,0.9076117055413481
19.138,0.4000000000000001,0.3550762698403042,0.8992703291602673,0.9076101990366608
19.139,0.4000000000000001,0.355072840163552,0.8992676599689445,0.9076086944666623
19.14,0.4000000000000001,0.3550694132524684,0.8992649932502065,0.907607191831352
19.141,0.4000000000000001,0.3550659891070536,0.8992623290040532,0.9076056911307303
19.142,0.4000000000000001,0.3550625677273075,0.8992596672304848,0.9076041923647969
19.143,0.4000000000000001,0.3550591491132302,0.8992570079295011,0.907602695533552
19.144,0.4000000000000001,0.3550557332648216,0.8992543511011023,0.9076012006369957
19.145,0.4000000000000001,0.3550523201820818,0.8992516967452884,0.9075997076751278
19.146,0.4000000000000001,0.3550489098650108,0.8992490448620594,0.9075982166479482
19.147,0.4000000000000001,0.3550455023136085,0.899246395451415,0.9075967275554572
19.148,0.4000000000000001,0.355042097527875,0.8992437485133555,0.9075952403976546
19.149,0.4000000000000001,0.3550386955078103,0.8992411040478808,0.9075937551745406
19.15,0.4000000000000001,0.3550352962534143,0.8992384620549909,0.9075922718861148
19.151,0.4000000000000001,0.355031899764687,0.8992358225346859,0.9075907905323776
19.152,0.4000000000000001,0.3550285060416286,0.8992331854869656,0.9075893111133289
19.153,0.4000000000000001,0.355025115084239,0.8992305509118304,0.9075878336289684
19.154,0.4000000000000001,0.355021726892518,0.8992279188092798,0.9075863580792967
19.155,0.4000000000000001,0.3550183414664658,0.899225289179314,0.9075848844643133
19.156,0.4000000000000001,0.3550149588060824,0.899222662021933,0.9075834127840183
19.157,0.4000000000000001,0.3550115789113678,0.8992200373371368,0.9075819430384119
19.158,0.4000000000000001,0.3550082017823219,0.8992174151249256,0.9075804752274937
19.159,0.4000000000000001,0.3550048274189447,0.899214795385299,0.9075790093512641
19.16,0.4000000000000001,0.3550014558212364,0.8992121781182575,0.9075775454097231
19.161,0.4000000000000001,0.3549980869891968,0.8992095633238006,0.9075760834028704
19.162,0.4000000000000001,0.3549947209228259,0.8992069510019286,0.9075746233307063
19.163,0.4000000000000001,0.3549913576221239,0.8992043411526414,0.9075731651932304
19.164,0.4000000000000001,0.3549879970870905,0.8992017337759389,0.9075717089904431
19.165,0.4000000000000001,0.354984639317726,0.8991991288718214,0.9075702547223443
19.166,0.4000000000000001,0.3549812843140302,0.8991965264402887,0.9075688023889339
19.167,0.4000000000000001,0.3549779320760032,0.8991939264813407,0.907567351990212
19.168,0.4000000000000001,0.3549745826036449,0.8991913289949777,0.9075659035261785
19.169,0.4000000000000001,0.3549712358969553,0.8991887339811994,0.9075644569968334
19.17,0.4000000000000001,0.3549678919559346,0.8991861414400059,0.9075630124021768
19.171,0.4000000000000001,0.3549645507805826,0.8991835513713973,0.9075615697422087
19.172,0.4000000000000001,0.3549612123708994,0.8991809637753734,0.9075601290169291
19.173,0.4000000000000001,0.3549578767268849,0.8991783786519344,0.9075586902263378
19.174,0.4000000000000001,0.3549545438485393,0.8991757960010802,0.9075572533704351
19.175,0.4000000000000001,0.3549512137358623,0.8991732158228108,0.9075558184492208
19.176,0.4000000000000001,0.3549478863888541,0.8991706381171264,0.907554385462695
19.177,0.4000000000000001,0.3549445618075147,0.8991680628840266,0.9075529544108575
19.178,0.4000000000000001,0.354941239991844,0.8991654901235117,0.9075515252937086
19.179,0.4000000000000001,0.3549379209418422,0.8991629198355816,0.9075500981112481
19.18,0.4000000000000001,0.354934604657509,0.8991603520202363,0.9075486728634762
19.181,0.4000000000000001,0.3549312911388446,0.8991577866774758,0.9075472495503926
19.182,0.4000000000000001,0.354927980385849,0.8991552238073003,0.9075458281719974
19.183,0.4000000000000001,0.3549246723985222,0.8991526634097095,0.9075444087282908
19.184,0.4000000000000001,0.3549213671768641,0.8991501054847034,0.9075429912192726
19.185,0.4000000000000001,0.3549180647208748,0.8991475500322822,0.9075415756449428
19.186,0.4000000000000001,0.3549147650305542,0.8991449970524459,0.9075401620053015
19.187,0.4000000000000001,0.3549114681059024,0.8991424465451943,0.9075387503003487
19.188,0.4000000000000001,0.3549081739469193,0.8991398985105276,0.9075373405300844
19.189,0.4000000000000001,0.354904882553605,0.8991373529484458,0.9075359326945084
19.19,0.4000000000000001,0.3549015939259595,0.8991348098589487,0.9075345267936209
19.191,0.4000000000000001,0.3548983080639828,0.8991322692420364,0.9075331228274219
19.192,0.4000000000000001,0.3548950249676747,0.899129731097709,0.9075317207959113
19.193,0.4000000000000001,0.3548917446370355,0.8991271954259663,0.9075303206990891
19.194,0.4000000000000001,0.354888467072065,0.8991246622268085,0.9075289225369555
19.195,0.4000000000000001,0.3548851922727633,0.8991221315002356,0.9075275263095103
19.196,0.4000000000000001,0.3548819202391304,0.8991196032462474,0.9075261320167536
19.197,0.4000000000000001,0.3548786509711662,0.8991170774648441,0.9075247396586853
19.198,0.4000000000000001,0.3548753844688708,0.8991145541560256,0.9075233492353054
19.199,0.4000000000000001,0.3548721207322441,0.8991120333197918,0.9075219607466141
19.2,0.4000000000000001,0.3548688597612862,0.899109514956143,0.9075205741926111
19.201,0.4000000000000001,0.354865601555997,0.8991069990650788,0.9075191895732967
19.202,0.4000000000000001,0.3548623461163766,0.8991044856465996,0.9075178068886707
19.203,0.4000000000000001,0.3548590934424251,0.8991019747007052,0.9075164261387331
19.204,0.4000000000000001,0.3548558435341422,0.8990994662273957,0.907515047323484
19.205,0.4000000000000001,0.3548525963915281,0.8990969602266708,0.9075136704429233
19.206,0.4000000000000001,0.3548493520145827,0.8990944566985309,0.907512295497051
19.207,0.4000000000000001,0.3548461104033062,0.8990919556429757,0.9075109224858674
19.208,0.4000000000000001,0.3548428715576984,0.8990894570600054,0.9075095514093721
19.209,0.4000000000000001,0.3548396354777593,0.8990869609496199,0.9075081822675654
19.21,0.4000000000000001,0.3548364021634891,0.8990844673118192,0.9075068150604468
19.211,0.4000000000000001,0.3548331716148875,0.8990819761466035,0.9075054497880169
19.212,0.4000000000000001,0.3548299438319547,0.8990794874539724,0.9075040864502755
19.213,0.4000000000000001,0.3548267188146907,0.8990770012339261,0.9075027250472225
19.214,0.4000000000000001,0.3548234965630955,0.8990745174864647,0.907501365578858
19.215,0.4000000000000001,0.354820277077169,0.8990720362115882,0.9075000080451818
19.216,0.4000000000000001,0.3548170603569112,0.8990695574092963,0.9074986524461941
19.217,0.4000000000000001,0.3548138464023223,0.8990670810795893,0.907497298781895
19.218,0.4000000000000001,0.3548106352134021,0.8990646072224673,0.9074959470522842
19.219,0.4000000000000001,0.3548074267901506,0.89906213583793,0.9074945972573619
19.22,0.4000000000000001,0.354804221132568,0.8990596669259775,0.9074932493971282
19.221,0.4000000000000001,0.354801018240654,0.8990572004866098,0.9074919034715827
19.222,0.4000000000000001,0.354797818114409,0.8990547365198269,0.9074905594807259
19.223,0.4000000000000001,0.3547946207538326,0.8990522750256289,0.9074892174245573
19.224,0.4000000000000001,0.3547914261589249,0.8990498160040157,0.9074878773030773
19.225,0.4000000000000001,0.354788234329686,0.8990473594549873,0.9074865391162859
19.226,0.4000000000000001,0.3547850452661159,0.8990449053785438,0.9074852028641827
19.227,0.4000000000000001,0.3547818589682146,0.8990424537746851,0.907483868546768
19.228,0.4000000000000001,0.354778675435982,0.8990400046434111,0.9074825361640418
19.229,0.4000000000000001,0.3547754946694182,0.899037557984722,0.9074812057160041
19.23,0.4000000000000001,0.3547723166685231,0.8990351137986177,0.9074798772026549
19.231,0.4000000000000001,0.3547691414332968,0.8990326720850982,0.907478550623994
19.232,0.4000000000000001,0.3547659689637393,0.8990302328441635,0.9074772259800216
19.233,0.4000000000000001,0.3547627992598505,0.8990277960758137,0.9074759032707378
19.234,0.4000000000000001,0.3547596323216305,0.8990253617800487,0.9074745824961422
19.235,0.4000000000000001,0.3547564681490792,0.8990229299568685,0.9074732636562353
19.236,0.4000000000000001,0.3547533067421967,0.8990205006062731,0.9074719467510167
19.237,0.4000000000000001,0.354750148100983,0.8990180737282625,0.9074706317804866
19.238,0.4000000000000001,0.354746992225438,0.8990156493228367,0.907469318744645
19.239,0.4000000000000001,0.3547438391155618,0.8990132273899958,0.9074680076434918
19.24,0.4000000000000001,0.3547406887713544,0.8990108079297399,0.907466698477027
19.241,0.4000000000000001,0.3547375411928156,0.8990083909420685,0.9074653912452508
19.242,0.4000000000000001,0.3547343963799457,0.8990059764269821,0.907464085948163
19.243,0.4000000000000001,0.3547312543327446,0.8990035643844804,0.9074627825857636
19.244,0.4000000000000001,0.3547281150512122,0.8990011548145636,0.9074614811580527
19.245,0.4000000000000001,0.3547249785353486,0.8989987477172315,0.9074601816650302
19.246,0.4000000000000001,0.3547218447851537,0.8989963430924843,0.9074588841066963
19.247,0.4000000000000001,0.3547187138006276,0.8989939409403221,0.9074575884830507
19.248,0.4000000000000001,0.3547155855817702,0.8989915412607445,0.9074562947940936
19.249,0.4000000000000001,0.3547124601285816,0.8989891440537517,0.907455003039825
19.25,0.4000000000000001,0.3547093374410619,0.8989867493193439,0.9074537132202447
19.251,0.4000000000000001,0.3547062175192107,0.8989843570575208,0.9074524253353531
19.252,0.4000000000000001,0.3547031003630284,0.8989819672682825,0.9074511393851498
19.253,0.4000000000000001,0.3546999859725149,0.898979579951629,0.9074498553696349
19.254,0.4000000000000001,0.3546968743476701,0.8989771951075604,0.9074485732888086
19.255,0.4000000000000001,0.3546937654884941,0.8989748127360767,0.9074472931426707
19.256,0.4000000000000001,0.3546906593949868,0.8989724328371776,0.9074460149312212
19.257,0.4000000000000001,0.3546875560671483,0.8989700554108635,0.9074447386544603
19.258,0.4000000000000001,0.3546844555049786,0.8989676804571342,0.9074434643123876
19.259,0.4000000000000001,0.3546813577084776,0.8989653079759896,0.9074421919050036
19.26,0.4000000000000001,0.3546782626776454,0.8989629379674299,0.9074409214323079
19.261,0.4000000000000001,0.3546751704124819,0.8989605704314549,0.9074396528943008
19.262,0.4000000000000001,0.3546720809129872,0.898958205368065,0.9074383862909821
19.263,0.4000000000000001,0.3546689929051338,0.8989558414989937,0.9074371201961553
19.264,0.4000000000000001,0.3546659074276881,0.8989534798664636,0.9074358557726568
19.265,0.4000000000000001,0.3546628246933482,0.8989511206838802,0.9074345932585887
19.266,0.4000000000000001,0.354659744702114,0.8989487639512433,0.9074333326539512
19.267,0.4000000000000001,0.3546566674539854,0.8989464096685533,0.907432073958744
19.268,0.4000000000000001,0.3546535929489626,0.89894405783581,0.9074308171729674
19.269,0.4000000000000001,0.3546505211870455,0.8989417084530134,0.9074295622966212
19.27,0.4000000000000001,0.3546474521682341,0.8989393615201634,0.9074283093297055
19.271,0.4000000000000001,0.3546443858925284,0.8989370170372603,0.9074270582722203
19.272,0.4000000000000001,0.3546413223599283,0.8989346750043037,0.9074258091241656
19.273,0.4000000000000001,0.354638261570434,0.8989323354212938,0.9074245618855412
19.274,0.4000000000000001,0.3546352035240454,0.8989299982882305,0.9074233165563476
19.275,0.4000000000000001,0.3546321482207624,0.898927663605114,0.9074220731365842
19.276,0.4000000000000001,0.3546290956605851,0.8989253313719442,0.9074208316262513
19.277,0.4000000000000001,0.3546260458435137,0.8989230015887211,0.9074195920253489
19.278,0.4000000000000001,0.3546229987695478,0.8989206742554446,0.9074183543338771
19.279,0.4000000000000001,0.3546199544386876,0.8989183493721149,0.9074171185518356
19.28,0.4000000000000001,0.3546169128509332,0.8989160269387318,0.9074158846792247
19.281,0.4000000000000001,0.3546138740062845,0.8989137069552955,0.9074146527160443
19.282,0.4000000000000001,0.3546108379047414,0.8989113894218058,0.9074134226622943
19.283,0.4000000000000001,0.354607804546304,0.8989090743382628,0.9074121945179747
19.284,0.4000000000000001,0.3546047739309725,0.8989067617046665,0.9074109682830858
19.285,0.4000000000000001,0.3546017460587464,0.8989044515210169,0.9074097439576272
19.286,0.4000000000000001,0.3545987209296261,0.898902143787314,0.9074085215415991
19.287,0.4000000000000001,0.3545956985436116,0.8988998385035578,0.9074073010350014
19.288,0.4000000000000001,0.3545926789007027,0.8988975356697484,0.9074060824378343
19.289,0.4000000000000001,0.3545896620008995,0.8988952352858857,0.9074048657500977
19.29,0.4000000000000001,0.3545866478442021,0.8988929373519695,0.9074036509717914
19.291,0.4000000000000001,0.3545836364306104,0.8988906418680001,0.9074024381029158
19.292,0.4000000000000001,0.3545806277601243,0.8988883488339773,0.9074012271434705
19.293,0.4000000000000001,0.3545776218327439,0.8988860582499012,0.9074000180934558
19.294,0.4000000000000001,0.3545746186484692,0.8988837701157718,0.9073988109528716
19.295,0.4000000000000001,0.3545716182073002,0.8988814844315891,0.9073976057217178
19.296,0.4000000000000001,0.354568620509237,0.8988792011973532,0.9073964023999944
19.297,0.4000000000000001,0.3545656255542794,0.8988769204130639,0.9073952009877015
19.298,0.4000000000000001,0.3545626333424274,0.8988746420787213,0.9073940014848392
19.299,0.4000000000000001,0.3545596438736813,0.8988723661943253,0.9073928038914073
19.3,0.4000000000000001,0.3545566571480408,0.8988700927598761,0.9073916082074058
19.301,0.4000000000000001,0.354553673165506,0.8988678217753736,0.907390414432835
19.302,0.4000000000000001,0.3545506919260769,0.8988655532408177,0.9073892225676945
19.303,0.4000000000000001,0.3545477134297534,0.8988632871562086,0.9073880326119845
19.304,0.4000000000000001,0.3545447376765358,0.8988610235215461,0.907386844565705
19.305,0.4000000000000001,0.3545417646664238,0.8988587623368304,0.907385658428856
19.306,0.4000000000000001,0.3545387943994175,0.8988565036020613,0.9073844742014373
19.307,0.4000000000000001,0.3545358268755169,0.898854247317239,0.9073832918834493
19.308,0.4000000000000001,0.354532862094722,0.8988519934823633,0.9073821114748917
19.309,0.4000000000000001,0.3545299000570328,0.8988497420974343,0.9073809329757645
19.31,0.4000000000000001,0.3545269407624492,0.8988474931624519,0.9073797563860678
19.311,0.4000000000000001,0.3545239842109714,0.8988452466774164,0.9073785817058017
19.312,0.4000000000000001,0.3545210304025993,0.8988430026423274,0.907377408934966
19.313,0.4000000000000001,0.3545180793373329,0.8988407610571851,0.9073762380735607
19.314,0.4000000000000001,0.3545151310151722,0.8988385219219897,0.9073750691215859
19.315,0.4000000000000001,0.3545121854361171,0.8988362852367408,0.9073739020790417
19.316,0.4000000000000001,0.3545092426001679,0.8988340510014386,0.9073727369459279
19.317,0.4000000000000001,0.3545063025073242,0.8988318192160831,0.9073715737222446
19.318,0.4000000000000001,0.3545033651575863,0.8988295898806743,0.9073704124079917
19.319,0.4000000000000001,0.3545004305509541,0.8988273629952123,0.9073692530031693
19.32,0.4000000000000001,0.3544974986874275,0.8988251385596968,0.9073680955077774
19.321,0.4000000000000001,0.3544945695670067,0.8988229165741282,0.9073669399218159
19.322,0.4000000000000001,0.3544916431896916,0.8988206970385061,0.907365786245285
19.323,0.4000000000000001,0.3544887195554822,0.8988184799528308,0.9073646344781845
19.324,0.4000000000000001,0.3544857986643783,0.8988162653171021,0.9073634846205145
19.325,0.4000000000000001,0.3544828805163803,0.8988140531313203,0.9073623366722749
19.326,0.4000000000000001,0.3544799651114879,0.898811843395485,0.907361190633466
19.327,0.4000000000000001,0.3544770524497013,0.8988096361095965,0.9073600465040873
19.328,0.4000000000000001,0.3544741425310204,0.8988074312736546,0.9073589042841393
19.329,0.4000000000000001,0.3544712353554452,0.8988052288876595,0.9073577639736217
19.33,0.4000000000000001,0.3544683309229756,0.8988030289516109,0.9073566255725345
19.331,0.4000000000000001,0.3544654292336117,0.8988008314655092,0.9073554890808778
19.332,0.4000000000000001,0.3544625302873536,0.8987986364293541,0.9073543544986516
19.333,0.4000000000000001,0.3544596340842011,0.8987964438431456,0.9073532218258559
19.334,0.4000000000000001,0.3544567406241543,0.8987942537068839,0.9073520910624907
19.335,0.4000000000000001,0.3544538499072133,0.8987920660205688,0.9073509622085559
19.336,0.4000000000000001,0.3544509619333779,0.8987898807842005,0.9073498352640517
19.337,0.4000000000000001,0.3544480767026482,0.8987876979977789,0.9073487102289778
19.338,0.4000000000000001,0.3544451942150243,0.8987855176613039,0.9073475871033345
19.339,0.4000000000000001,0.3544423144705061,0.8987833397747756,0.9073464658871216
19.34,0.4000000000000001,0.3544394374690935,0.8987811643381941,0.9073453465803393
19.341,0.4000000000000001,0.3544365632107866,0.8987789913515593,0.9073442291829873
19.342,0.4000000000000001,0.3544336916955854,0.8987768208148711,0.9073431136950659
19.343,0.4000000000000001,0.3544308229234899,0.8987746527281296,0.907342000116575
19.344,0.4000000000000001,0.3544279568945002,0.8987724870913348,0.9073408884475145
19.345,0.4000000000000001,0.3544250936086161,0.8987703239044866,0.9073397786878844
19.346,0.4000000000000001,0.3544222330658376,0.8987681631675852,0.9073386708376849
19.347,0.4000000000000001,0.354419375266165,0.8987660048806305,0.9073375648969159
19.348,0.4000000000000001,0.354416520209598,0.8987638490436225,0.9073364608655773
19.349,0.4000000000000001,0.3544136678961367,0.8987616956565612,0.9073353587436691
19.35,0.4000000000000001,0.3544108183257811,0.8987595447194464,0.9073342585311914
19.351,0.4000000000000001,0.3544079714985312,0.8987573962322785,0.9073331602281444
19.352,0.4000000000000001,0.354405127414387,0.8987552501950572,0.9073320638345276
19.353,0.4000000000000001,0.3544022860733485,0.8987531066077826,0.9073309693503415
19.354,0.4000000000000001,0.3543994474754157,0.8987509654704547,0.9073298767755857
19.355,0.4000000000000001,0.3543966116205886,0.8987488267830736,0.9073287861102605
19.356,0.4000000000000001,0.3543937785088672,0.8987466905456389,0.9073276973543657
19.357,0.4000000000000001,0.3543909481402515,0.8987445567581511,0.9073266105079014
19.358,0.4000000000000001,0.3543881205147414,0.89874242542061,0.9073255255708675
19.359,0.4000000000000001,0.3543852956323372,0.8987402965330156,0.9073244425432643
19.36,0.4000000000000001,0.3543824734930385,0.8987381700953679,0.9073233614250913
19.361,0.4000000000000001,0.3543796540968457,0.8987360461076669,0.907322282216349
19.362,0.4000000000000001,0.3543768374437585,0.8987339245699125,0.907321204917037
19.363,0.4000000000000001,0.3543740235337769,0.8987318054821049,0.9073201295271557
19.364,0.4000000000000001,0.3543712123669011,0.8987296888442439,0.9073190560467046
19.365,0.4000000000000001,0.354368403943131,0.8987275746563296,0.9073179844756842
19.366,0.4000000000000001,0.3543655982624666,0.898725462918362,0.9073169148140942
19.367,0.4000000000000001,0.3543627953249078,0.8987233536303411,0.9073158470619346
19.368,0.4000000000000001,0.3543599951304547,0.8987212467922668,0.9073147812192055
19.369,0.4000000000000001,0.3543571976791075,0.8987191424041393,0.9073137172859069
19.37,0.4000000000000001,0.3543544029708658,0.8987170404659585,0.9073126552620389
19.371,0.4000000000000001,0.3543516110057298,0.8987149409777243,0.9073115951476012
19.372,0.4000000000000001,0.3543488217836996,0.8987128439394368,0.907310536942594
19.373,0.4000000000000001,0.354346035304775,0.8987107493510961,0.9073094806470174
19.374,0.4000000000000001,0.3543432515689562,0.898708657212702,0.9073084262608712
