"time","wT4BCurrentSource.measurementsPQ.PPu","wT4BCurrentSource.measurementsPQ.QPu"
0.174,0.9995042707029768,-0.2101102421850113
0.175,0.9995039587269816,-0.2101101631129304
0.176,0.9995036580511422,-0.2101100835458461
0.177,0.9995033686754584,-0.2101100034837582
0.178,0.9995030905999303,-0.2101099229266669
0.179,0.9995028238245578,-0.2101098418745722
0.18,0.9995025407494248,-0.21010976117832
0.181,0.999502261489426,-0.2101096802178115
0.182,0.9995019898611452,-0.2101095988753895
0.183,0.9995017258645825,-0.2101095171510542
0.184,0.9995014694997377,-0.2101094350448054
0.185,0.9995012207666111,-0.2101093525566432
0.186,0.9995009796652023,-0.2101092696865676
0.187,0.9995007461955118,-0.2101091864345785
0.188,0.9995005203575391,-0.210109102800676
0.189,0.9995003021512846,-0.2101090187848601
0.19,0.999500091576748,-0.2101089343871308
0.191,0.9994998886339295,-0.210108849607488
0.192,0.999499693322829,-0.2101087644459319
0.193,0.9994995056434465,-0.2101086789024623
0.194,0.999499325595782,-0.2101085929770792
0.195,0.9994991531798355,-0.2101085066697828
0.196,0.9994989768945457,-0.2101084203523601
0.197,0.9994987940957651,-0.2101083341102868
0.198,0.9994986161349912,-0.2101082475766105
0.199,0.999498443012224,-0.2101081607513313
0.2,0.9994982747274634,-0.2101080736344491
0.201,0.9994981112807095,-0.210107986225964
0.202,0.9994979526719624,-0.2101078985258758
0.203,0.9994977989012219,-0.2101078105341847
0.204,0.999497649968488,-0.2101077222508907
0.205,0.9994975058737608,-0.2101076336759936
0.206,0.9994973666170404,-0.2101075448094936
0.207,0.9994972321983265,-0.2101074556513907
0.208,0.9994971026176194,-0.2101073662016847
0.209,0.9994969778749189,-0.2101072764603759
0.21,0.9994968579702251,-0.210107186427464
0.211,0.999496742903538,-0.2101070961029491
0.212,0.999496630882578,-0.2101070055480588
0.213,0.9994965071045334,-0.2101069152684835
0.214,0.9994963860740713,-0.2101068247687178
0.215,0.9994962677911917,-0.2101067340487618
0.216,0.9994961522558947,-0.2101066431086154
0.217,0.9994960394681801,-0.2101065519482787
0.218,0.9994959294280481,-0.2101064605677517
0.219,0.9994958221354986,-0.2101063689670343
0.22,0.9994957175905316,-0.2101062771461265
0.221,0.9994956157931472,-0.2101061851050285
0.222,0.9994955167433452,-0.21010609284374
0.223,0.9994954204411258,-0.2101060003622613
0.224,0.9994953268864889,-0.2101059076605921
0.225,0.9994952360794346,-0.2101058147387327
0.226,0.9994951480199626,-0.2101057215966829
0.227,0.9994950627080733,-0.2101056282344428
0.228,0.9994949801437666,-0.2101055346520123
0.229,0.999494886835223,-0.2101054413690142
0.23,0.9994947891430623,-0.2101053481404764
0.231,0.999494692007343,-0.2101052547761375
0.232,0.9994945954280653,-0.2101051612759978
0.233,0.9994944994052292,-0.2101050676400571
0.234,0.9994944039388346,-0.2101049738683155
0.235,0.9994943090288815,-0.210104879960773
0.236,0.9994942146753698,-0.2101047859174296
0.237,0.9994941208782998,-0.2101046917382853
0.238,0.9994940276376713,-0.21010459742334
0.239,0.9994939349534843,-0.2101045029725938
0.24,0.9994938428257388,-0.2101044083860468
0.241,0.999493751254435,-0.2101043136636987
0.242,0.9994936602395725,-0.2101042188055498
0.243,0.9994935697811517,-0.2101041238116
0.244,0.9994934798791723,-0.2101040286818492
0.245,0.9994933905336344,-0.2101039334162975
0.246,0.9994933017445382,-0.2101038380149449
0.247,0.9994932135118835,-0.2101037424777914
0.248,0.9994931258356703,-0.210103646804837
0.249,0.9994930387158986,-0.2101035509960816
0.25,0.9994929521525684,-0.2101034550515253
0.251,0.9994928661456798,-0.2101033589711681
0.252,0.9994927806952326,-0.21010326275501
0.253,0.9994926958012271,-0.2101031664030509
0.254,0.9994926114636632,-0.210103069915291
0.255,0.9994925276825406,-0.2101029732917301
0.256,0.9994924444578597,-0.2101028765323683
0.257,0.9994923617896202,-0.2101027796372056
0.258,0.9994922796778223,-0.210102682606242
0.259,0.9994921981224659,-0.2101025854394775
0.26,0.999492117123551,-0.210102488136912
0.261,0.9994920366810779,-0.2101023906985456
0.262,0.9994919351980971,-0.2101022912584097
0.263,0.9994918326395493,-0.210102191720932
0.264,0.9994917300810015,-0.2101020921834544
0.265,0.9994916275224536,-0.2101019926459768
0.266,0.9994915249639058,-0.2101018931084992
0.267,0.9994914224053579,-0.2101017935710215
0.268,0.9994913198468102,-0.2101016940335439
0.269,0.9994912172882623,-0.2101015944960663
0.27,0.9994911147297144,-0.2101014949585887
0.271,0.9994910121711666,-0.2101013954211111
0.272,0.9994909096126188,-0.2101012958836335
0.273,0.9994908070540709,-0.2101011963461558
0.274,0.9994907044955231,-0.2101010968086782
0.275,0.9994906019369753,-0.2101009972712006
0.276,0.9994904993784275,-0.210100897733723
0.277,0.9994903968198796,-0.2101007981962454
0.278,0.9994902942613317,-0.2101006986587678
0.279,0.999490191702784,-0.2101005991212901
0.28,0.9994900891442361,-0.2101004995838125
0.281,0.9994899865856882,-0.2101004000463349
0.282,0.9994898840271405,-0.2101003005088573
0.283,0.9994897814685926,-0.2101002009713797
0.284,0.9994896789100448,-0.2101001014339021
0.285,0.9994895763514969,-0.2101000018964244
0.286,0.9994894737929491,-0.2100999023589468
0.287,0.9994893712344013,-0.2100998028214692
0.288,0.9994892686758534,-0.2100997032839916
0.289,0.9994891661173055,-0.210099603746514
0.29,0.9994890635587578,-0.2100995042090363
0.291,0.9994889610002099,-0.2100994046715587
0.292,0.9994888584416621,-0.2100993051340811
0.293,0.9994887558831143,-0.2100992055966035
0.294,0.9994886490443102,-0.2100991058518445
0.295,0.9994885232235005,-0.2100990051878379
0.296,0.9994883974026907,-0.2100989045238312
0.297,0.9994882715818809,-0.2100988038598245
0.298,0.9994881457610711,-0.2100987031958178
0.299,0.9994880199402614,-0.2100986025318112
0.3,0.9994878941194516,-0.2100985018678045
0.301,0.9994877682986418,-0.2100984012037978
0.302,0.9994876424778321,-0.2100983005397911
0.303,0.9994875166570223,-0.2100981998757845
0.304,0.9994873908362125,-0.2100980992117778
0.305,0.9994872650154027,-0.2100979985477711
0.306,0.999487139194593,-0.2100978978837645
0.307,0.9994870133737832,-0.2100977972197578
0.308,0.9994868875529733,-0.2100976965557511
0.309,0.9994867617321636,-0.2100975958917445
0.31,0.9994866359113538,-0.2100974952277378
0.311,0.999486510090544,-0.2100973945637311
0.312,0.9994863842697342,-0.2100972938997245
0.313,0.9994862584489245,-0.2100971932357178
0.314,0.9994861326281147,-0.2100970925717111
0.315,0.9994860068073049,-0.2100969919077044
0.316,0.9994858809864952,-0.2100968912436978
0.317,0.9994857551656854,-0.2100967905796911
0.318,0.9994856293448756,-0.2100966899156844
0.319,0.9994855035240658,-0.2100965892516777
0.32,0.9994853777032561,-0.2100964885876711
0.321,0.9994852518824463,-0.2100963879236644
0.322,0.9994851260616365,-0.2100962872596577
0.323,0.9994850002408268,-0.210096186595651
0.324,0.999484874420017,-0.2100960859316444
0.325,0.9994847485992072,-0.2100959852676377
0.326,0.9994846227783974,-0.210095884603631
0.327,0.9994844905381738,-0.2100957835453263
0.328,0.9994843492860808,-0.2100956819334877
0.329,0.9994842080339877,-0.210095580321649
0.33,0.9994840667818946,-0.2100954787098104
0.331,0.9994839255298016,-0.2100953770979718
0.332,0.9994837842777086,-0.2100952754861332
0.333,0.9994836430256155,-0.2100951738742945
0.334,0.9994835017735224,-0.2100950722624559
0.335,0.9994833605214294,-0.2100949706506173
0.336,0.9994832192693364,-0.2100948690387787
0.337,0.9994830780172433,-0.2100947674269401
0.338,0.9994829367651502,-0.2100946658151014
0.339,0.9994827955130572,-0.2100945642032628
0.34,0.9994826542609642,-0.2100944625914242
0.341,0.9994825130088711,-0.2100943609795856
0.342,0.999482371756778,-0.2100942593677469
0.343,0.999482230504685,-0.2100941577559083
0.344,0.999482089252592,-0.2100940561440697
0.345,0.9994819480004989,-0.2100939545322311
0.346,0.9994818067484058,-0.2100938529203925
0.347,0.9994816654963128,-0.2100937513085538
0.348,0.9994815242442198,-0.2100936496967152
0.349,0.9994813829921267,-0.2100935480848766
0.35,0.9994812417400336,-0.210093446473038
0.351,0.9994811004879406,-0.2100933448611993
0.352,0.9994809592358476,-0.2100932432493607
0.353,0.9994808179837545,-0.2100931416375221
0.354,0.9994806767316614,-0.2100930400256835
0.355,0.9994805354795684,-0.2100929384138449
0.356,0.9994803942274754,-0.2100928368020062
0.357,0.9994802529753823,-0.2100927351901676
0.358,0.9994801117232892,-0.210092633578329
0.359,0.9994799704711962,-0.2100925319664904
0.36,0.9994798395799881,-0.2100924301422162
0.361,0.9994797143169152,-0.2100923282025449
0.362,0.9994795890538422,-0.2100922262628736
0.363,0.9994794637907692,-0.2100921243232023
0.3636270081495671,0.9994793852498016,-0.2100920604061976
0.3636270081495671,0.9994793852498016,-0.2100920604061976
0.364,0.9994793324231402,-0.2100920224354352
0.364,0.9994793324231402,-0.2100920224354352
0.365,0.9994791906410539,-0.2100919206081237
0.366,0.9994790486291634,-0.2100918187472633
0.367,0.9994789063437668,-0.2100917168387917
0.368,0.999478764044786,-0.2100916149279501
0.369,0.9994786214415692,-0.2100915129335533
0.37,0.999478478806044,-0.2100914109302836
0.371,0.999478336170519,-0.2100913089270137
0.372,0.9994781935349938,-0.2100912069237439
0.373,0.9994780510793622,-0.2100911047872928
0.374,0.9994779086664775,-0.2100910026191946
0.375,0.9994777662535927,-0.2100909004510964
0.376,0.999477623840708,-0.2100907982829982
0.377,0.9994774814278233,-0.2100906961149
0.378,0.9994773390149386,-0.2100905939468018
0.379,0.9994771966020539,-0.2100904917787036
0.38,0.9994770541891692,-0.2100903896106054
0.381,0.9994769139698793,-0.2100902872927608
0.382,0.9994767751180251,-0.2100901848815677
0.383,0.9994766362661709,-0.2100900824703747
0.384,0.9994764974143168,-0.2100899800591816
0.385,0.9994763585624626,-0.2100898776479885
0.386,0.9994762197106084,-0.2100897752367955
0.387,0.9994760808587543,-0.2100896728256024
0.388,0.9994759420069,-0.2100895704144093
0.389,0.9994758031550459,-0.2100894680032162
0.39,0.9994756643031917,-0.2100893655920232
0.391,0.9994755254513376,-0.2100892631808301
0.392,0.9994753865994834,-0.210089160769637
0.393,0.9994752477476292,-0.210089058358444
0.394,0.9994751088957751,-0.2100889559472509
0.395,0.9994749700439208,-0.2100888535360578
0.396,0.9994748311920667,-0.2100887511248647
0.397,0.9994746956373377,-0.2100886487012471
0.398,0.9994745709972304,-0.2100885462365
0.399,0.999474446357123,-0.2100884437717528
0.4,0.9994743217170157,-0.2100883413070057
0.401,0.9994741970769083,-0.2100882388422585
0.402,0.999474072436801,-0.2100881363775114
0.403,0.9994739477966936,-0.2100880339127642
0.404,0.9994738231565863,-0.2100879314480171
0.405,0.9994736985164789,-0.2100878289832699
0.406,0.9994735738763716,-0.2100877265185228
0.407,0.9994734492362642,-0.2100876240537757
0.408,0.9994733245961569,-0.2100875215890285
0.409,0.9994731999560496,-0.2100874191242813
0.41,0.9994730753159422,-0.2100873166595342
0.411,0.9994729506758349,-0.210087214194787
0.412,0.9994728260357275,-0.2100871117300399
0.413,0.9994727013956202,-0.2100870092652928
0.414,0.9994725767555128,-0.2100869068005456
0.415,0.9994724521154055,-0.2100868043357985
0.416,0.9994723274752981,-0.2100867018710513
0.417,0.9994722028351908,-0.2100865994063041
0.418,0.9994720781950834,-0.210086496941557
0.419,0.9994719535549761,-0.2100863944768099
0.42,0.9994718289148686,-0.2100862920120627
0.421,0.9994717042747613,-0.2100861895473156
0.422,0.9994715796346539,-0.2100860870825684
0.423,0.9994714549945466,-0.2100859846178213
0.424,0.9994713303544392,-0.2100858821530741
0.425,0.9994712057143319,-0.210085779688327
0.426,0.9994710810742246,-0.2100856772235798
0.427,0.9994709564341172,-0.2100855747588327
0.428,0.9994708317940099,-0.2100854722940855
0.429,0.9994707071539025,-0.2100853698293384
0.43,0.999470595045631,-0.2100852682087993
0.431,0.9994704974137903,-0.2100851675634661
0.432,0.9994703997819497,-0.2100850669181329
0.433,0.9994703021501091,-0.2100849662727997
0.434,0.9994702045182685,-0.2100848656274664
0.435,0.9994701068864279,-0.2100847649821332
0.436,0.9994700092545873,-0.2100846643368
0.437,0.9994699116227467,-0.2100845636914668
0.438,0.9994698139909062,-0.2100844630461336
0.439,0.9994697163590656,-0.2100843624008004
0.44,0.999469618727225,-0.2100842617554672
0.441,0.9994695210953843,-0.210084161110134
0.442,0.9994694234635437,-0.2100840604648008
0.443,0.9994693258317031,-0.2100839598194676
0.444,0.9994692281998625,-0.2100838591741343
0.445,0.9994691305680219,-0.2100837585288011
0.446,0.9994690329361813,-0.2100836578834679
0.447,0.9994689353043407,-0.2100835572381347
0.448,0.9994688376725001,-0.2100834565928015
0.449,0.9994687400406594,-0.2100833559474683
0.45,0.9994686424088188,-0.2100832553021351
0.451,0.9994685447769782,-0.2100831546568019
0.452,0.9994684471451377,-0.2100830540114687
0.453,0.9994683495132971,-0.2100829533661354
0.454,0.9994682518814565,-0.2100828527208022
0.455,0.9994681542496159,-0.210082752075469
0.456,0.9994680566177753,-0.2100826514301358
0.457,0.9994679589859347,-0.2100825507848026
0.458,0.999467861354094,-0.2100824501394694
0.459,0.9994677637222534,-0.2100823494941362
0.46,0.9994676660904128,-0.210082248848803
0.461,0.9994675684585722,-0.2100821482034698
0.462,0.9994674708267316,-0.2100820475581366
0.463,0.999467373194891,-0.2100819469128033
0.464,0.9994672755630504,-0.2100818462674701
0.465,0.9994671779312099,-0.2100817456221369
0.466,0.9994670802993693,-0.2100816449768037
0.467,0.9994669826675286,-0.2100815443314705
0.468,0.999466885035688,-0.2100814436861373
0.469,0.9994667874038474,-0.2100813430408041
0.47,0.9994666897720068,-0.2100812423954709
0.471,0.9994665921401662,-0.2100811417501376
0.472,0.9994664945083256,-0.2100810411048044
0.473,0.999466396876485,-0.2100809404594712
0.474,0.9994662992446444,-0.210080839814138
0.475,0.9994662016128038,-0.2100807391688048
0.476,0.9994661039809631,-0.2100806385234716
0.477,0.9994660063491225,-0.2100805378781384
0.478,0.999465908717282,-0.2100804372328052
0.479,0.9994658110854414,-0.210080336587472
0.48,0.9994657134536008,-0.2100802359421388
0.481,0.9994656158217602,-0.2100801352968055
0.482,0.9994655181899196,-0.2100800346514723
0.483,0.999465420558079,-0.2100799340061391
0.484,0.9994653229262384,-0.2100798333608059
0.485,0.9994652252943977,-0.2100797327154727
0.486,0.9994651276625571,-0.2100796320701395
0.487,0.9994650300307165,-0.2100795314248063
0.488,0.9994649323988759,-0.2100794307794731
0.489,0.9994648347670353,-0.2100793301341398
0.49,0.9994647371351947,-0.2100792294888066
0.491,0.9994646395033542,-0.2100791288434734
0.492,0.9994645418715136,-0.2100790281981402
0.493,0.999464444239673,-0.210078927552807
0.494,0.9994643466078323,-0.2100788269074738
0.495,0.9994642489759917,-0.2100787262621406
0.496,0.9994641653317353,-0.2100786288298255
0.497,0.9994640827727225,-0.2100785316467963
0.498,0.9994640002137096,-0.2100784344637671
0.499,0.9994639176546969,-0.2100783372807378
0.5,0.999463835095684,-0.2100782400977086
0.501,0.9994637525366712,-0.2100781429146794
0.502,0.9994636699776583,-0.2100780457316502
0.503,0.9994635874186455,-0.210077948548621
0.504,0.9994635048596328,-0.2100778513655917
0.505,0.9994634223006199,-0.2100777541825625
0.506,0.9994633397416071,-0.2100776569995333
0.507,0.9994632571825942,-0.2100775598165041
0.508,0.9994631746235814,-0.2100774626334749
0.509,0.9994630920645686,-0.2100773654504457
0.51,0.9994630095055558,-0.2100772682674164
0.511,0.9994629269465429,-0.2100771710843872
0.512,0.9994628443875301,-0.210077073901358
0.513,0.9994627618285172,-0.2100769767183288
0.514,0.9994626792695045,-0.2100768795352996
0.515,0.9994625967104916,-0.2100767823522704
0.516,0.9994625141514788,-0.2100766851692411
0.517,0.9994624315924659,-0.2100765879862119
0.518,0.9994623490334531,-0.2100764908031827
0.519,0.9994622664744404,-0.2100763936201535
0.52,0.9994621839154275,-0.2100762964371243
0.521,0.9994621013564147,-0.2100761992540951
0.522,0.9994620187974018,-0.2100761020710658
0.523,0.999461936238389,-0.2100760048880366
0.524,0.9994618536793762,-0.2100759077050074
0.525,0.9994617711203634,-0.2100758105219782
0.526,0.9994616885613505,-0.210075713338949
0.527,0.9994616060023377,-0.2100756161559197
0.528,0.9994615234433248,-0.2100755189728905
0.529,0.9994614408843121,-0.2100754217898613
0.53,0.9994613583252993,-0.2100753246068321
0.531,0.9994612757662864,-0.2100752274238029
0.532,0.9994611932072736,-0.2100751302407737
0.533,0.9994611106482608,-0.2100750330577444
0.534,0.999461028089248,-0.2100749358747152
0.535,0.9994609455302351,-0.210074838691686
0.536,0.9994608629712223,-0.2100747415086568
0.537,0.9994607804122094,-0.2100746443256276
0.538,0.9994606978531967,-0.2100745471425984
0.539,0.9994606152941838,-0.2100744499595691
0.54,0.999460532735171,-0.2100743527765399
0.541,0.9994604501761581,-0.2100742555935107
0.542,0.9994603676171453,-0.2100741584104815
0.543,0.9994602850581326,-0.2100740612274523
0.544,0.9994602024991197,-0.2100739640444231
0.545,0.9994601199401069,-0.2100738668613938
0.546,0.999460037381094,-0.2100737696783646
0.547,0.9994599548220812,-0.2100736724953354
0.548,0.9994598722630684,-0.2100735753123062
0.549,0.9994597897040556,-0.210073478129277
0.55,0.9994597071450427,-0.2100733809462478
0.551,0.9994596245860299,-0.2100732837632185
0.552,0.999459542027017,-0.2100731865801893
0.553,0.9994594594680043,-0.2100730893971601
0.554,0.9994593769089914,-0.2100729922141309
0.555,0.9994592943499786,-0.2100728950311017
0.556,0.9994592117909658,-0.2100727978480725
0.5570000000000001,0.9994591292319529,-0.2100727006650432
0.5580000000000001,0.9994590466729402,-0.210072603482014
0.5590000000000001,0.9994589641139273,-0.2100725062989848
0.5600000000000001,0.9994588815549145,-0.2100724091159556
0.5610000000000001,0.9994588007800052,-0.2100723137397991
0.5620000000000001,0.9994587227722765,-0.2100722211661391
0.5629999999999999,0.999458644764548,-0.2100721285924792
0.5639999999999999,0.9994585667568195,-0.2100720360188192
0.5649999999999999,0.9994584887490909,-0.2100719434451592
0.5659999999999999,0.9994584107413624,-0.2100718508714992
0.5669999999999999,0.9994583327336338,-0.2100717582978393
0.5679999999999999,0.9994582547259053,-0.2100716657241793
0.569,0.9994581767181768,-0.2100715731505193
0.57,0.9994580987104482,-0.2100714805768593
0.571,0.9994580207027197,-0.2100713880031994
0.572,0.9994579426949911,-0.2100712954295394
0.573,0.9994578646872626,-0.2100712028558794
0.574,0.9994577866795341,-0.2100711102822194
0.575,0.9994577086718055,-0.2100710177085595
0.576,0.999457630664077,-0.2100709251348995
0.577,0.9994575526563484,-0.2100708325612395
0.578,0.9994574746486199,-0.2100707399875796
0.579,0.9994573966408913,-0.2100706474139196
0.58,0.9994573186331628,-0.2100705548402596
0.581,0.9994572406254343,-0.2100704622665996
0.582,0.9994571626177057,-0.2100703696929397
0.583,0.9994570846099772,-0.2100702771192797
0.584,0.9994570066022486,-0.2100701845456197
0.585,0.9994569285945201,-0.2100700919719597
0.586,0.9994568505867916,-0.2100699993982998
0.587,0.999456772579063,-0.2100699068246398
0.588,0.9994566945713345,-0.2100698142509798
0.589,0.9994566165636058,-0.2100697216773198
0.59,0.9994565385558773,-0.2100696291036599
0.591,0.9994564605481489,-0.2100695365299999
0.592,0.9994563825404202,-0.2100694439563399
0.593,0.9994563045326917,-0.2100693513826799
0.594,0.9994562265249631,-0.21006925880902
0.595,0.9994561485172346,-0.21006916623536
0.596,0.9994560705095061,-0.2100690736617
